"VattenID","Vattenkategori","VariabelID","Trendens signifikans","p-värde","Medianförändring per år","Andel regionala data"
"NW674570-141911","Station","Individtäthet leddjur - kräftdjur",0,1,-0,0
"NW674570-141911","Station","Individtäthet ringmaskar",0,0.5848,0.3729,0
"SE709218-169710","Station","Individtäthet alla bottendjur",0,0.0798,176.7771,0
"SE709218-169710","Station","Individtäthet blötdjur",0,0.2031,-0,0
"SE709218-169710","Station","Individtäthet leddjur - insekter",0,0.3811,-70.5888,0
"SE709218-169710","Station","Individtäthet leddjur - kräftdjur",0,0.405,-0,0
"SE709218-169710","Station","Individtäthet ringmaskar",1,0.0044,187.4931,0
"SE640609-148673","Station","Individtäthet alla bottendjur",1,0.024,505.1422,0
"SE640609-148673","Station","Individtäthet blötdjur",0,1,0,0
"SE640609-148673","Station","Individtäthet leddjur - insekter",1,0.024,492.9881,0
"SE640609-148673","Station","Individtäthet leddjur - kräftdjur",0,1,0,0
"SE640609-148673","Station","Individtäthet ringmaskar",0,1,-0.1547,0
"NW666191-142252","Station","Individtäthet alla bottendjur",1,0.0478,78.0262,0
"NW666191-142252","Station","Individtäthet blötdjur",0,0.235,4.0202,0
"NW666191-142252","Station","Individtäthet leddjur - insekter",0,0.06,61.1787,0
"NW666191-142252","Station","Individtäthet leddjur - kräftdjur",0,1,-0,0
"NW666191-142252","Station","Individtäthet ringmaskar",0,0.2533,1.9525,0
"SE633738-142203","Station","Individtäthet alla bottendjur",0,1,37.239,0
"SE633738-142203","Station","Individtäthet blötdjur",0,1,-0,0
"SE633738-142203","Station","Individtäthet leddjur - insekter",0,1,36.458,0
"SE633738-142203","Station","Individtäthet leddjur - kräftdjur",0,1,-0,0
"SE633738-142203","Station","Individtäthet ringmaskar",0,0.7238,-0,0
"SE728271-157578","Station","Individtäthet alla bottendjur",0,0.4434,4.981,0
"SE728271-157578","Station","Individtäthet blötdjur",0,0.7011,0.52,0
"SE728271-157578","Station","Individtäthet leddjur - insekter",0,0.1546,3.3745,0
"SE728271-157578","Station","Individtäthet leddjur - kräftdjur",0,1,-0,0
"SE728271-157578","Station","Individtäthet ringmaskar",0,0.6605,1.42,0
"SE651609-140839","Station","Individtäthet alla bottendjur",0,0.3811,22.5308,0
"SE651609-140839","Station","Individtäthet blötdjur",0,0.0562,-0.9133,0
"SE651609-140839","Station","Individtäthet leddjur - insekter",0,0.2736,16.0717,0
"SE651609-140839","Station","Individtäthet leddjur - kräftdjur",0,0.6518,-0,0
"SE651609-140839","Station","Individtäthet ringmaskar",0,0.8267,0.0544,0
"SE706672-167201","Station","Individtäthet alla bottendjur",0,0.0704,-4.4433,0
"SE706672-167201","Station","Individtäthet blötdjur",0,0.3211,-0,0
"SE706672-167201","Station","Individtäthet leddjur - insekter",0,0.1858,-2.4642,0
"SE706672-167201","Station","Individtäthet leddjur - kräftdjur",0,0.5899,-0,0
"SE706672-167201","Station","Individtäthet ringmaskar",0,0.0723,-2.469,0
"SE698860-135948","Station","Individtäthet alla bottendjur",0,0.9128,8.416,0
"SE698860-135948","Station","Individtäthet blötdjur",0,0.1005,-28.4457,0
"SE698860-135948","Station","Individtäthet leddjur - insekter",0,0.7426,18.6942,0
"SE698860-135948","Station","Individtäthet leddjur - kräftdjur",0,1,-0,0
"SE698860-135948","Station","Individtäthet ringmaskar",0,0.8267,7.8463,0
"SE718150-168580","Station","Individtäthet alla bottendjur",0,0.2736,-57.095,0
"SE718150-168580","Station","Individtäthet blötdjur",0,0.2496,-1.9138,0
"SE718150-168580","Station","Individtäthet leddjur - insekter",0,0.1889,-61.6375,0
"SE718150-168580","Station","Individtäthet leddjur - kräftdjur",0,0.8694,-0.4881,0
"SE718150-168580","Station","Individtäthet ringmaskar",0,0.6592,0.045,0
"SE698561-139682","Station","Individtäthet alla bottendjur",0,0.2284,-29.6528,0
"SE698561-139682","Station","Individtäthet blötdjur",-1,0.0049,-2.555,0
"SE698561-139682","Station","Individtäthet leddjur - insekter",0,0.7426,-10.9359,0
"SE698561-139682","Station","Individtäthet leddjur - kräftdjur",0,1,-0,0
"SE698561-139682","Station","Individtäthet ringmaskar",-1,0.0375,-15.6057,0
"SE651417-144822","Station","Individtäthet alla bottendjur",0,0.5334,-50.2222,0
"SE651417-144822","Station","Individtäthet blötdjur",0,1,-0,0
"SE651417-144822","Station","Individtäthet leddjur - insekter",0,0.8148,0.5714,0
"SE651417-144822","Station","Individtäthet leddjur - kräftdjur",0,0.7555,-51.3333,0
"SE651417-144822","Station","Individtäthet ringmaskar",0,1,7,0
"SE645856-142778","Station","Individtäthet alla bottendjur",0,0.7555,25.5,0
"SE645856-142778","Station","Individtäthet blötdjur",0,0.6353,-0,0
"SE645856-142778","Station","Individtäthet leddjur - insekter",0,0.4822,2.2857,0
"SE645856-142778","Station","Individtäthet leddjur - kräftdjur",0,0.2758,109,0
"SE645856-142778","Station","Individtäthet ringmaskar",0,1,-1,0
"SE642554-140803","Station","Individtäthet alla bottendjur",0,1,-2,0
"SE642554-140803","Station","Individtäthet blötdjur",1,0.017,0.2857,0
"SE642554-140803","Station","Individtäthet leddjur - insekter",0,0.2415,1.6,0
"SE642554-140803","Station","Individtäthet leddjur - kräftdjur",0,0.7555,-15,0
"SE642554-140803","Station","Individtäthet ringmaskar",0,0.8763,-2,0
"SE652877-132735","Station","Individtäthet alla bottendjur",0,1,99.7075,0
"SE652877-132735","Station","Individtäthet blötdjur",0,0.5846,-0.8567,0
"SE652877-132735","Station","Individtäthet leddjur - insekter",0,0.1195,20.585,0
"SE652877-132735","Station","Individtäthet leddjur - kräftdjur",0,0.7555,-60.2925,0
"SE652877-132735","Station","Individtäthet ringmaskar",0,0.3502,61.2567,0
"SE663004-160268","Station","Individtäthet alla bottendjur",0,0.1611,393.115,0
"SE663004-160268","Station","Individtäthet blötdjur",0,0.6883,-0,0
"SE663004-160268","Station","Individtäthet leddjur - insekter",0,0.4363,44.96,0
"SE663004-160268","Station","Individtäthet leddjur - kräftdjur",0,0.9275,-0,0
"SE663004-160268","Station","Individtäthet ringmaskar",0,0.2129,350.695,0
"SE661981-152153","Station","Individtäthet alla bottendjur",0,1,-0,1
"SE661981-152153","Station","Individtäthet blötdjur",0,1,-0,1
"SE661981-152153","Station","Individtäthet leddjur - insekter",0,1,-0,1
"SE661981-152153","Station","Individtäthet leddjur - kräftdjur",0,1,-0,1
"SE661981-152153","Station","Individtäthet ringmaskar",0,1,-0,1
"SE667073-145408","Station","Individtäthet alla bottendjur",0,1,-0,1
"SE667073-145408","Station","Individtäthet blötdjur",0,1,-0,1
"SE667073-145408","Station","Individtäthet leddjur - insekter",0,1,-0,1
"SE667073-145408","Station","Individtäthet leddjur - kräftdjur",0,1,-0,1
"SE667073-145408","Station","Individtäthet ringmaskar",0,1,-0,1
"SE664941-150239","Station","Individtäthet alla bottendjur",0,1,-0,1
"SE664941-150239","Station","Individtäthet blötdjur",0,1,-0,1
"SE664941-150239","Station","Individtäthet leddjur - insekter",0,1,-0,1
"SE664941-150239","Station","Individtäthet leddjur - kräftdjur",0,1,-0,1
"SE664941-150239","Station","Individtäthet ringmaskar",0,1,-0,1
"SE655455-136581","Station","Individtäthet alla bottendjur",0,0.1195,252.935,0
"SE655455-136581","Station","Individtäthet blötdjur",0,0.692,-0.0056,0
"SE655455-136581","Station","Individtäthet leddjur - insekter",1,0.0127,31.665,0
"SE655455-136581","Station","Individtäthet leddjur - kräftdjur",0,0.1195,166.37,0
"SE655455-136581","Station","Individtäthet ringmaskar",0,1,-2.134,0
