"VattenID","Vattenkategori","VariabelID","Trendens signifikans","p-värde","Medianförändring per år","Andel regionala data"
"SE655863-129783","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.18,0.0198,0
"SE655863-129783","Station","Klorofyll a",1,0.0211,0.0333,0
"SE655863-129783","Station","MILA 2018",-1,0.0122,-1.0389,0
"SE728744-162653","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.5731,-0.004,0
"SE728744-162653","Station","Bentiskt kvalitetsindex",0,0.3065,0.001,0
"SE728744-162653","Station","Klorofyll a",0,0.4501,0.0071,0
"SE728744-162653","Station","MILA 2018",0,0.4137,-0.2271,0
"SE650398-139136","Station","Klorofyll a",0,0.7283,-0.2375,0
"SE664485-150918","Station","Total biovolym växtplankton",0,0.7116,-0.0059,1
"SE664485-150918","Station","Total biovolym cyanobakterier",1,2e-4,0.0132,1
"SE742442-153530","Station","Klorofyll a",0,0.4714,-0.0045,0
"SE630550-137050","Station","Klorofyll a",0,0.5917,0.0789,1
"SE680235-141799","Station","Total biovolym växtplankton",0,0.6913,9e-4,0
"SE680235-141799","Station","Total biovolym cyanobakterier",1,0.0026,6e-4,0
"SE668095-145360","Station","Total biovolym växtplankton",0,0.785,-0.0017,1
"SE668095-145360","Station","Total biovolym cyanobakterier",0,0.9802,-1e-4,1
"NW653647-125036","Station","Total biovolym växtplankton",0,0.3624,0.002,0
"NW653647-125036","Station","Total biovolym cyanobakterier",1,0.0336,2e-4,0
"SE636010-138605","Station","Klorofyll a",0,0.8193,0.0033,1
"SE660730-132286","Station","Klorofyll a",0,0.3364,-0.0294,1
"SE661744-131785","Station","Klorofyll a",0,0.4322,-0.084,1
"SE646293-126302","Station","Klorofyll a",0,0.2139,0.1167,0
"NW633246-141963","Station","Total biovolym växtplankton",-1,0.0016,-0.0581,0
"NW633246-141963","Station","Total biovolym cyanobakterier",0,0.1176,-0.001,0
"SE666429-146783","Station","Total biovolym växtplankton",0,0.4269,-0.0031,1
"SE666429-146783","Station","Total biovolym cyanobakterier",0,0.2643,5e-4,1
"SE623865-141777","Station","Total biovolym cyanobakterier",0,0.2787,0.0013,1
"SE634420-139890","Station","Klorofyll a",0,0.8456,0.0268,1
"SE642008-168013","Station","Klorofyll a",0,0.2017,-0.0143,0
"SE623875-140890","Station","Total biovolym cyanobakterier",1,0.0207,0.0017,1
"SE622080-141495","Station","Total biovolym cyanobakterier",0,0.2559,0.0019,1
"SE621915-141080","Station","Klorofyll a",0,0.7346,0.0167,1
"NW683582-154935","Station","Total biovolym växtplankton",0,0.199,0.0035,0
"NW683582-154935","Station","Total biovolym cyanobakterier",1,0.0183,3e-4,0
"SE652412-143738","Station","Total biovolym växtplankton",0,0.1176,0.0231,0
"SE652412-143738","Station","Total biovolym cyanobakterier",1,0.0012,0.0016,0
"SE758677-161050","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.4333,0.018,0
"SE758677-161050","Station","Bentiskt kvalitetsindex",0,0.3226,0.0096,0
"SE758677-161050","Station","Klorofyll a",-1,0.0325,-0.0065,0
"SE758677-161050","Station","MILA 2018",0,0.5813,-0.1122,0
"SE622030-141820","Station","Total biovolym cyanobakterier",0,0.0621,0.0055,1
"SE633420-141240","Station","Klorofyll a",0,0.8454,-0.1515,1
"SE666743-148287","Station","Total biovolym växtplankton",0,0.5352,-0.0049,1
"SE666743-148287","Station","Total biovolym cyanobakterier",1,0.0037,0.0021,1
"SE662996-131267","Station","Klorofyll a",0,0.1426,0.1333,1
"SE621920-140815","Station","Total biovolym cyanobakterier",1,0.013,0.2279,1
"SE630230-149400","Station","Klorofyll a",0,0.8878,0.025,1
"SE656581-131504","Station","Klorofyll a",0,0.381,0.0929,1
"SE662002-152205","Station","Total biovolym växtplankton",0,0.2059,-0.06,1
"SE662002-152205","Station","Total biovolym cyanobakterier",0,0.1725,0.0016,1
"SE665218-134998","Station","Klorofyll a",-1,0.0419,-0.1036,1
"SE667245-146795","Station","Total biovolym växtplankton",0,0.1069,-0.016,1
"SE667245-146795","Station","Total biovolym cyanobakterier",-1,0.0445,-0.0041,1
"SE623720-141480","Station","Total biovolym cyanobakterier",0,0.9223,0,1
"SE634700-141385","Station","Klorofyll a",0,0.5335,-0.0929,1
"SE665524-149173","Station","Total biovolym växtplankton",0,0.1069,-0.0133,1
"SE665524-149173","Station","Total biovolym cyanobakterier",0,0.3853,7e-4,1
"SE632000-138950","Station","Klorofyll a",0,1,-0,1
"SE667115-145420","Station","Total biovolym växtplankton",0,0.5352,0.0062,1
"SE667115-145420","Station","Total biovolym cyanobakterier",0,0.8239,0,1
"SE665078-150205","Station","Total biovolym växtplankton",0,0.4419,-0.0243,1
"SE665078-150205","Station","Total biovolym cyanobakterier",1,0.0185,0.0067,1
"SE638317-138010","Station","Total biovolym växtplankton",0,0.8701,-0.0019,0
"SE638317-138010","Station","Total biovolym cyanobakterier",1,0.0422,0.001,0
"SE656515-164330","Station","Total biovolym växtplankton",1,0.0072,0.0134,0
"SE656515-164330","Station","Total biovolym cyanobakterier",0,0.8335,0,0
"SE640364-129240","Station","Total biovolym växtplankton",0,0.0758,0.0061,0
"SE640364-129240","Station","Total biovolym cyanobakterier",0,0.4137,3e-4,0
"SE670275-146052","Station","Total biovolym växtplankton",0,0.6073,0.0011,0
"SE670275-146052","Station","Total biovolym cyanobakterier",-1,0.0336,-2e-4,0
"SE691365-156127","Station","Bentiskt kvalitetsindex",0,0.6562,-0,0
"SE660159-133870","Station","Klorofyll a",0,0.5153,0.0429,1
"SE667306-146254","Station","Total biovolym växtplankton",0,0.2255,-0.0103,1
"SE667306-146254","Station","Total biovolym cyanobakterier",0,0.8202,-8e-4,1
"NW664611-148550","Station","Total biovolym växtplankton",0,0.2933,0.0018,0
"NW664611-148550","Station","Total biovolym cyanobakterier",0,0.427,1e-4,0
"SE633400-139260","Station","Klorofyll a",0,0.8966,0.0133,1
"SE632615-137440","Station","Klorofyll a",1,0.0097,0.4286,1
"SE680235-141799","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.4463,-0.008,0
"SE680235-141799","Station","MILA 2018",1,0.0013,1.1134,0
"NW653647-125036","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.3629,-0.006,0
"NW653647-125036","Station","MILA 2018",0,0.3468,0.3348,0
"SE632390-139625","Station","Klorofyll a",0,0.5053,-0.2222,1
"NW633246-141963","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",-1,0.0017,-0.0191,0
"NW633246-141963","Station","MILA 2018",0,0.0804,0.4497,0
"NW683582-154935","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.3235,0.0086,0
"NW683582-154935","Station","MILA 2018",0,0.3377,-0.2007,0
"SE652412-143738","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.2359,0.0072,0
"SE652412-143738","Station","MILA 2018",0,0.8215,0.034,0
"SE642220-138595","Station","Klorofyll a",0,0.4979,0.0538,1
"SE638317-138010","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.3519,0.0071,0
"SE638317-138010","Station","MILA 2018",0,0.0907,0.3969,0
"SE656515-164330","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.3819,0.0045,0
"SE656515-164330","Station","MILA 2018",0,0.4986,-0.1436,0
"SE640364-129240","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.8215,0.0018,0
"SE640364-129240","Station","MILA 2018",0,0.8656,-0.0396,0
"SE670275-146052","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.8432,-0.0015,0
"SE670275-146052","Station","MILA 2018",0,0.0907,0.429,0
"SE624613-135635","Station","Klorofyll a",0,0.2778,0.1,1
"NW664611-148550","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.5532,-0.0044,0
"NW664611-148550","Station","MILA 2018",0,0.693,0.0613,0
"SE652650-144945","Station","Klorofyll a",0,0.1699,0.24,1
"SE648688-151884","Station","Klorofyll a",1,0.0111,1.875,1
"SE642122-148744","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.1393,0.014,0
"SE642122-148744","Station","MILA 2018",0,0.9396,-0.1087,0
"SE643170-149085","Station","Klorofyll a",0,0.5343,0.1357,1
"SE656640-164224","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",1,0.0252,0.0133,0
"SE656640-164224","Station","Total biovolym växtplankton",0,0.4436,-0.0043,0
"SE656640-164224","Station","Bentiskt kvalitetsindex",0,0.1602,0.0186,0
"SE656640-164224","Station","Total biovolym cyanobakterier",0,0.6345,-2e-4,0
"SE656640-164224","Station","Klorofyll a",0,0.4593,-0.025,0
"SE656640-164224","Station","MILA 2018",0,0.3492,-0.2451,0
"SE642926-143653","Station","Klorofyll a",0,0.7136,-0.0333,1
"SE641900-144150","Station","Klorofyll a",0,0.6722,-0.345,1
"SE642960-144842","Station","Klorofyll a",0,0.7138,0.2625,1
"SE641200-143890","Station","Klorofyll a",0,0.2713,0.1429,1
"SE644587-145084","Station","Klorofyll a",0,0.8215,-0.0667,1
"SE643475-145520","Station","Klorofyll a",0,0.592,-0.04,1
"SE640326-143979","Station","Klorofyll a",0,0.1845,-0.4526,1
"SE626748-148744","Station","Klorofyll a",0,0.8086,0.0194,1
"SE626126-148664","Station","Klorofyll a",0,0.3637,-0.233,1
"SE628250-148550","Station","Klorofyll a",0,0.5661,0.125,1
"SE643390-130120","Station","Klorofyll a",0,0.2413,-0.4868,1
"SE644225-130725","Station","Klorofyll a",0,0.9343,0.0207,1
"SE643606-130290","Station","Klorofyll a",0,0.8368,-0.0562,1
"SE644163-130456","Station","Klorofyll a",0,0.7104,-0.0896,1
"SE656574-164098","Station","Klorofyll a",0,0.6925,-0.0083,0
"SE640930-128645","Station","Klorofyll a",0,0.5689,0.04,1
"SE640550-135617","Station","Klorofyll a",0,1,-0.0068,1
"SE635660-130175","Station","Klorofyll a",0,0.1433,0.3267,1
"SE634820-133920","Station","Klorofyll a",0,0.3808,0.0838,1
"SE635505-137435","Station","Klorofyll a",0,0.5179,-0.1444,1
"SE633573-134452","Station","Klorofyll a",0,0.4821,0.5,1
"SE632630-135950","Station","Klorofyll a",0,0.8365,0.0261,1
"SE651558-129663","Station","Klorofyll a",0,0.458,-0.1567,1
"SE652560-145255","Station","Klorofyll a",0,0.3052,-0.1833,1
"SE638205-136915","Station","Klorofyll a",0,0.6222,0.04,1
"SE642348-137005","Station","Klorofyll a",0,0.2895,0.2596,1
"SE635334-135239","Station","Klorofyll a",0,0.7258,-0.0111,1
"SE642320-130020","Station","Klorofyll a",0,0.433,-0.0587,1
"SE672813-145280","Station","Total biovolym växtplankton",0,0.207,0.0174,1
"SE672813-145280","Station","Total biovolym cyanobakterier",0,0.2241,5e-4,1
"SE648988-134643","Station","Klorofyll a",0,0.7104,-0.1961,1
"SE637445-137750","Station","Klorofyll a",0,0.3984,0.025,1
"SE641013-133156","Station","Klorofyll a",0,0.4745,0.0789,1
"SE648984-129167","Station","Klorofyll a",0,0.3216,0.5658,1
"SE638565-138630","Station","Klorofyll a",0,0.31,0.05,1
"SE639350-135475","Station","Klorofyll a",0,0.871,0.0196,1
"SE636365-136695","Station","Klorofyll a",0,0.8792,0.0077,1
"SE646900-151250","Station","Klorofyll a",0,0.1705,3.3438,1
"SE638690-131070","Station","Klorofyll a",0,0.3643,0.05,1
"SE648633-128693","Station","Klorofyll a",0,0.4323,-0.3133,1
"SE687177-157115","Station","Klorofyll a",0,0.161,0.1633,1
"SE633925-132165","Station","Klorofyll a",0,0.7395,-0.0225,1
"SE636560-130820","Station","Klorofyll a",0,0.3033,0.0667,1
"SE640855-134800","Station","Klorofyll a",0,0.6503,-0.0433,1
"SE636945-130710","Station","Klorofyll a",0,0.1558,0.0955,1
"SE639550-135075","Station","Klorofyll a",0,0.1021,0.1361,1
"SE627074-148362","Station","Klorofyll a",0,0.7443,-0.0367,1
"SE642122-148744","Station","Bentiskt kvalitetsindex",0,0.4035,0,0
"SE644987-152393","Station","Bentiskt kvalitetsindex",0,0.948,-0,0
"SE651609-140839","Station","Klorofyll a",0,0.2419,-0.2822,0
"SE665707-150841","Station","Total biovolym växtplankton",0,0.1443,-0.2155,1
"SE665707-150841","Station","Total biovolym cyanobakterier",0,0.7212,0.0018,1
"SE656574-164098","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.0956,0.0225,0
"SE656574-164098","Station","Bentiskt kvalitetsindex",1,0.0247,0.0121,0
"SE656574-164098","Station","MILA 2018",0,0.069,0.5127,0
"SE615350-134290","Station","Klorofyll a",-1,0.0358,-3.7,1
"SE615750-134190","Station","Klorofyll a",-1,0.0021,-4.375,1
"SE660240-127660","Station","Klorofyll a",0,0.6217,0.025,1
"SE662149-130985","Station","Klorofyll a",0,0.4254,-0.4444,1
"SE669120-146813","Station","Total biovolym växtplankton",0,0.3601,0.0168,1
"SE669120-146813","Station","Total biovolym cyanobakterier",0,0.7603,2e-4,1
"SE619500-135900","Station","Klorofyll a",0,0.2889,-1.22,1
"SE639950-127740","Station","Klorofyll a",0,0.7727,-0.02,1
"SE616140-136850","Station","Klorofyll a",0,0.7868,0.3736,1
"SE616360-136700","Station","Klorofyll a",0,0.0742,1.8357,1
"SE616340-136490","Station","Klorofyll a",0,0.5289,-0.7333,1
"SE615500-135310","Station","Klorofyll a",0,0.4709,-0.3187,1
"SE620062-135224","Station","Klorofyll a",-1,0.0074,-2.9481,1
"SE617500-136060","Station","Klorofyll a",0,0.363,-0.81,1
"SE616060-133910","Station","Klorofyll a",0,0.6767,-0.24,1
"SE658184-134825","Station","Klorofyll a",0,0.9605,0.0308,1
"SE656842-161442","Station","Klorofyll a",-1,0.0375,-0.4667,1
"SE655503-133346","Station","Klorofyll a",0,0.1172,-0.3083,1
"SE662692-166465","Station","Klorofyll a",0,0.2604,-1.4379,1
"SE742442-153530","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",,,,1
"SE742442-153530","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.3513,-0.0477,0
"SE742442-153530","Station","Total biovolym växtplankton",0,0.1876,0.0015,0
"SE742442-153530","Station","Bentiskt kvalitetsindex",,,,1
"SE742442-153530","Station","Bentiskt kvalitetsindex",0,1,-0.005,0
"SE742442-153530","Station","Total biovolym cyanobakterier",0,1,-0,0
"SE742442-153530","Station","MILA 2018",,,,1
"SE742442-153530","Station","MILA 2018",0,0.3244,-0.4962,0
"SE733110-182955","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",,,,1
"SE733110-182955","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.2975,0.0136,0
"SE733110-182955","Station","Total biovolym växtplankton",0,0.9016,0.0089,0
"SE733110-182955","Station","Bentiskt kvalitetsindex",,,,1
"SE733110-182955","Station","Bentiskt kvalitetsindex",0,0.0934,0,0
"SE733110-182955","Station","Total biovolym cyanobakterier",1,0.0074,0.0088,0
"SE733110-182955","Station","MILA 2018",,,,1
"SE733110-182955","Station","MILA 2018",0,0.3811,1.058,0
"SE642140-140640","Station","Total biovolym växtplankton",-1,0.0274,-0.0115,0
"SE642140-140640","Station","Total biovolym cyanobakterier",0,0.9641,-0,0
"SE642140-140640","Station","Klorofyll a",-1,0.0284,-0.0103,0
"SE660189-163937","Station","Klorofyll a",0,0.1546,-0.63,1
"SE642122-148744","Station","Total biovolym växtplankton",0,0.2241,0.0081,0
"SE642122-148744","Station","Total biovolym cyanobakterier",0,0.0529,0.0032,0
"SE648694-143413","Station","Total biovolym växtplankton",-1,3e-4,-0.016,0
"SE648694-143413","Station","Total biovolym cyanobakterier",0,0.5923,1e-4,0
"SE648694-143413","Station","Klorofyll a",-1,0.0119,-0.0306,0
"SE654429-160108","Station","Klorofyll a",-1,0.0101,-4.28,1
"SE707669-170020","Station","Klorofyll a",0,0.0944,-0.0694,1
"SE712246-170866","Station","Total biovolym växtplankton",0,0.6505,-0.0096,0
"SE712246-170866","Station","Total biovolym cyanobakterier",0,0.5609,-0,0
"SE712246-170866","Station","Klorofyll a",0,0.0912,-0.1038,0
"SE644987-152393","Station","Total biovolym växtplankton",0,0.2735,0.006,0
"SE644987-152393","Station","Total biovolym cyanobakterier",1,0.0101,0.0029,0
"SE624565-141215","Station","Klorofyll a",0,0.8052,0.05,1
"SE709218-169710","Station","Total biovolym växtplankton",0,0.0912,-0.1428,0
"SE709218-169710","Station","Total biovolym cyanobakterier",1,0.012,0.004,0
"SE709218-169710","Station","Klorofyll a",0,0.1871,-0.8038,0
"SE706672-167201","Station","Total biovolym växtplankton",0,0.5095,0.0036,0
"SE706672-167201","Station","Total biovolym cyanobakterier",0,0.1367,0,0
"SE706672-167201","Station","Klorofyll a",0,0.4974,0.0519,0
"SE751252-175433","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",,,,1
"SE751252-175433","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.5195,-0.0086,0
"SE751252-175433","Station","Total biovolym växtplankton",0,0.2483,0.0063,0
"SE751252-175433","Station","Bentiskt kvalitetsindex",,,,1
"SE751252-175433","Station","Bentiskt kvalitetsindex",0,0.3658,-0,0
"SE751252-175433","Station","Total biovolym cyanobakterier",0,0.9671,-1e-4,0
"SE751252-175433","Station","MILA 2018",,,,1
"SE751252-175433","Station","MILA 2018",0,1,-0.0896,0
"SE624857-136793","Station","Klorofyll a",0,0.7138,0.3898,1
"SE639630-150515","Station","Klorofyll a",0,0.6853,0.1258,1
"SE649260-146815","Station","Klorofyll a",-1,0.034,-0.3348,1
"SE646103-146637","Station","Klorofyll a",0,0.0533,1.3846,1
"SE639434-150136","Station","Klorofyll a",0,0.4709,-0.7167,1
"SE661077-165358","Station","Klorofyll a",0,0.9023,0.0036,1
"SE641038-149534","Station","Klorofyll a",0,0.1244,-0.6667,1
"SE660892-165434","Station","Klorofyll a",0,0.0798,-0.4182,1
"SE650398-139136","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",1,0.0228,0.0615,0
"SE650398-139136","Station","MILA 2018",1,0.0133,2.1506,0
"SE634360-142750","Station","Total biovolym växtplankton",0,0.1245,0.0642,1
"SE634360-142750","Station","Total biovolym cyanobakterier",0,0.4285,-0.0015,1
"SE652650-144945","Station","Total biovolym växtplankton",0,1,0.0123,1
"SE652650-144945","Station","Total biovolym cyanobakterier",0,0.4884,0.0177,1
"SE665768-164748","Station","Klorofyll a",0,0.3513,-0.175,1
"SE640550-135617","Station","Total biovolym växtplankton",0,1,0.0023,1
"SE640550-135617","Station","Total biovolym cyanobakterier",0,0.0748,0.0272,1
"SE632615-137440","Station","Total biovolym växtplankton",1,0.0377,0.2155,1
"SE632615-137440","Station","Total biovolym cyanobakterier",0,0.4884,-0.0022,1
"SE630550-137050","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.7138,-0.0084,1
"SE630550-137050","Station","Total biovolym växtplankton",0,0.0748,0.0299,1
"SE630550-137050","Station","Total biovolym cyanobakterier",0,0.6922,-0.0025,1
"SE630550-137050","Station","MILA 2018",1,0.0028,1.3875,1
"SE665533-166447","Station","Klorofyll a",-1,0.0052,-0.3,1
"SE663919-166636","Station","Klorofyll a",0,0.4434,-1.7538,1
"SE642925-142350","Station","Total biovolym växtplankton",0,0.7426,-0.0105,1
"SE642925-142350","Station","Total biovolym cyanobakterier",0,0.5112,0.0024,1
"SE638950-140071","Station","Total biovolym växtplankton",0,0.9212,0.004,1
"SE638950-140071","Station","Total biovolym cyanobakterier",0,0.5526,0.0012,1
"SE637404-145229","Station","Total biovolym växtplankton",0,0.4285,0.0336,1
"SE637404-145229","Station","Total biovolym cyanobakterier",0,0.6922,0.0096,1
"SE632390-139625","Station","Total biovolym växtplankton",0,0.8267,-0.0222,1
"SE632390-139625","Station","Total biovolym cyanobakterier",0,0.1889,0.0075,1
"SE637450-148610","Station","Total biovolym växtplankton",1,0.0064,0.0356,1
"SE637450-148610","Station","Total biovolym cyanobakterier",1,0.0022,0.0053,1
"SE659300-127600","Station","Total biovolym växtplankton",0,1,0.0022,1
"SE659300-127600","Station","Total biovolym cyanobakterier",1,0.0075,0.0046,1
"SE667288-138583","Station","Total biovolym växtplankton",0,0.1889,0.0627,1
"SE667288-138583","Station","Total biovolym cyanobakterier",0,0.3811,0.0013,1
"SE698735-139620","Station","Klorofyll a",0,0.8039,-0.0071,0
"SE663446-164031","Station","Klorofyll a",0,0.1118,-1,1
"SE664281-165109","Station","Klorofyll a",-1,0.0136,-0.5,1
"SE660730-132286","Station","Total biovolym växtplankton",0,0.7665,0.009,1
"SE660730-132286","Station","Total biovolym cyanobakterier",0,0.1133,0.0024,1
"SE661744-131785","Station","Total biovolym växtplankton",0,0.8431,-0.0182,1
"SE661744-131785","Station","Total biovolym cyanobakterier",0,0.6207,-0.0039,1
"SE661759-131460","Station","Total biovolym växtplankton",0,0.3731,-0.0156,1
"SE661759-131460","Station","Total biovolym cyanobakterier",0,0.6922,0.0011,1
"SE650043-150589","Station","Total biovolym växtplankton",0,0.4884,-0.0764,1
"SE650043-150589","Station","Total biovolym cyanobakterier",-1,0.0377,-0.0865,1
"SE633753-153280","Station","Total biovolym växtplankton",0,0.1982,0.0186,1
"SE633753-153280","Station","Total biovolym cyanobakterier",1,1e-4,0.0013,1
"SE635505-137435","Station","Total biovolym växtplankton",0,0.4884,-0.0498,1
"SE635505-137435","Station","Total biovolym cyanobakterier",0,0.5526,0.004,1
"SE634420-139890","Station","Total biovolym växtplankton",0,0.4884,0.0243,1
"SE634420-139890","Station","Total biovolym cyanobakterier",0,0.6922,-6e-4,1
"SE637149-150326","Station","Total biovolym växtplankton",1,8e-4,0.0673,1
"SE637149-150326","Station","Total biovolym cyanobakterier",1,0.0041,0.0046,1
"SE662959-167628","Station","Klorofyll a",0,0.0586,-1.4792,1
"SE632630-135950","Station","Total biovolym växtplankton",0,0.5464,-0.0248,1
"SE632630-135950","Station","Total biovolym cyanobakterier",0,0.3244,0.0031,1
"SE652560-145255","Station","Total biovolym växtplankton",0,0.5526,-0.013,1
"SE652560-145255","Station","Total biovolym cyanobakterier",0,0.06,0.0035,1
"SE662769-166054","Station","Klorofyll a",0,0.8262,-0.0455,1
"SE662685-164279","Station","Klorofyll a",0,0.5112,-1.7667,1
"SE662114-166021","Station","Klorofyll a",0,0.784,-0.8333,1
"SE660802-159822","Station","Klorofyll a",0,0.5195,-0.3233,1
"SE633420-141240","Station","Total biovolym växtplankton",0,0.3811,0.0511,1
"SE633420-141240","Station","Total biovolym cyanobakterier",0,0.7426,0.0011,1
"SE635334-135239","Station","Total biovolym växtplankton",0,0.8431,0.0058,1
"SE635334-135239","Station","Total biovolym cyanobakterier",-1,1e-4,-0.0126,1
"SE659865-154240","Station","Total biovolym växtplankton",0,0.3223,0.1087,1
"SE659865-154240","Station","Total biovolym cyanobakterier",0,0.8431,0.0088,1
"SE659865-154240","Station","Klorofyll a",0,0.4874,-0.2429,1
"SE660350-154285","Station","Total biovolym växtplankton",0,0.6922,0.0489,1
"SE660350-154285","Station","Total biovolym cyanobakterier",0,0.8431,0.0282,1
"SE660350-154285","Station","Klorofyll a",0,0.5464,-0.3571,1
"SE656310-160034","Station","Klorofyll a",0,0.8548,-0.15,1
"SE640670-140210","Station","Total biovolym växtplankton",0,0.2736,0.0884,1
"SE640670-140210","Station","Total biovolym cyanobakterier",0,0.6807,-0,1
"SE638240-146730","Station","Total biovolym växtplankton",0,0.5857,0.0036,1
"SE638240-146730","Station","Total biovolym cyanobakterier",-1,0.0478,-0.0037,1
"SE635980-148270","Station","Total biovolym växtplankton",0,0.2284,-0.109,1
"SE635980-148270","Station","Total biovolym cyanobakterier",0,0.1005,0.0011,1
"SE636923-144870","Station","Total biovolym växtplankton",1,0.0133,0.0599,1
"SE636923-144870","Station","Total biovolym cyanobakterier",1,0.0133,0.0021,1
"SE638195-144270","Station","Total biovolym växtplankton",0,0.0925,0.0701,1
"SE638195-144270","Station","Total biovolym cyanobakterier",0,0.7665,0.0019,1
"SE664222-166844","Station","Klorofyll a",0,0.2688,-1.3655,1
"SE665218-134998","Station","Total biovolym växtplankton",,,,1
"SE665197-135082","Station","Total biovolym växtplankton",0,0.1659,-0.029,1
"SE665197-135082","Station","Total biovolym cyanobakterier",0,0.0748,0.001,1
"SE665234-135000","Station","Total biovolym växtplankton",0,0.3731,-0.039,1
"SE665234-135000","Station","Total biovolym cyanobakterier",0,0.1133,6e-4,1
"SE667022-134595","Station","Total biovolym växtplankton",0,0.3731,-0.0135,1
"SE667022-134595","Station","Total biovolym cyanobakterier",0,0.0829,7e-4,1
"SE648790-149035","Station","Total biovolym växtplankton",-1,0.0133,-0.2659,1
"SE648790-149035","Station","Total biovolym cyanobakterier",0,0.3223,-0.0564,1
"SE648168-148920","Station","Klorofyll a",0,0.3601,-0.8838,1
"SE639800-143050","Station","Total biovolym växtplankton",0,0.2997,0.3767,1
"SE639800-143050","Station","Total biovolym cyanobakterier",0,0.5022,0.2415,1
"SE635750-147600","Station","Total biovolym växtplankton",0,0.2284,0.0389,1
"SE635750-147600","Station","Total biovolym cyanobakterier",1,0.0375,0.0063,1
"SE663072-164112","Station","Klorofyll a",-1,0.0294,-2.7143,1
"SE636000-147450","Station","Total biovolym växtplankton",0,0.5112,0.0749,1
"SE636000-147450","Station","Total biovolym cyanobakterier",0,1,-0.0015,1
"SE631309-134951","Station","Total biovolym växtplankton",0,0.1133,0.0222,1
"SE631309-134951","Station","Total biovolym cyanobakterier",-1,0.0101,-0.0037,1
"SE636365-136695","Station","Total biovolym växtplankton",0,0.235,-0.0107,1
"SE636365-136695","Station","Total biovolym cyanobakterier",0,0.1659,5e-4,1
"SE638920-144470","Station","Total biovolym växtplankton",0,0.0925,0.0915,1
"SE638920-144470","Station","Total biovolym cyanobakterier",0,0.2763,0.0124,1
"SE638280-145940","Station","Total biovolym växtplankton",0,0.9128,-0.0011,1
"SE638280-145940","Station","Total biovolym cyanobakterier",0,0.9128,-0.0016,1
"SE664445-164905","Station","Klorofyll a",0,0.0533,0.6182,1
"SE661952-164005","Station","Klorofyll a",-1,0.0049,-1.3786,1
"SE638880-143280","Station","Total biovolym växtplankton",0,0.5526,0.0277,1
"SE638880-143280","Station","Total biovolym cyanobakterier",0,0.06,0.0016,1
"SE638035-147130","Station","Total biovolym växtplankton",0,0.1982,0.0238,1
"SE638035-147130","Station","Total biovolym cyanobakterier",1,0.0075,0.002,1
"SE637910-143290","Station","Total biovolym växtplankton",0,0.06,-0.0675,1
"SE637910-143290","Station","Total biovolym cyanobakterier",0,0.2763,0.0062,1
"SE664824-166096","Station","Klorofyll a",0,0.0533,-1,1
"SE698860-135948","Station","Klorofyll a",0,0.8422,-0,0
"SE631430-136160","Station","Total biovolym växtplankton",0,0.1133,0.046,1
"SE631430-136160","Station","Total biovolym cyanobakterier",0,0.4884,0.0018,1
"SE657900-129060","Station","Total biovolym växtplankton",0,0.4277,0.0045,1
"SE657900-129060","Station","Total biovolym cyanobakterier",0,0.3601,0.0013,1
"SE655819-159740","Station","Klorofyll a",0,0.1108,-0.2778,1
"SE636661-143710","Station","Total biovolym växtplankton",0,0.4285,0.0166,1
"SE636661-143710","Station","Total biovolym cyanobakterier",1,0.0075,0.0055,1
"SE666167-138016","Station","Total biovolym växtplankton",0,0.0627,0.0905,1
"SE666167-138016","Station","Total biovolym cyanobakterier",0,0.7426,2e-4,1
"SE661966-164781","Station","Klorofyll a",-1,0.0285,-1.525,1
"SE635435-148595","Station","Total biovolym växtplankton",0,0.1546,0.0147,1
"SE635435-148595","Station","Total biovolym cyanobakterier",1,0.016,0.0041,1
"SE698561-139682","Station","Klorofyll a",0,0.4514,-0.0091,0
