"VattenID","Vattenkategori","VariabelID","Trendens signifikans","p-värde","Medianförändring per år","Andel regionala data"
"SE660148-145753","Station","Oorganiskt kväve",-1,1e-4,-8.6,1
"SE660148-145753","Station","pH",1,0,0.01657,1
"SE660148-145753","Station","Lättillgänglig fosfor",-1,0.0032,-0.05769,1
"SE660148-145753","Station","Siktdjup",-1,0.0093,-0.0125,1
"SE660148-145753","Station","Totalt organiskt kol",0,0.3583,0.02273,1
"SE660148-145753","Station","Totalkväve",-1,0,-8.125,1
"SE660148-145753","Station","Totalfosfor",0,0.9245,-0,1
"SE665945-145035","Station","Brunhet",0,0.1535,-0.001,1
"SE665945-145035","Station","Alkalinitet",1,0,0.001408,1
"SE665945-145035","Station","Lägsta Syrehalt",0,0.0992,0.0352,1
"SE665945-145035","Station","Oorganiskt kväve",-1,0,-3.5,1
"SE665945-145035","Station","pH",1,0,0.01825,1
"SE665945-145035","Station","Lättillgänglig fosfor",-1,7e-4,-0.02632,1
"SE665945-145035","Station","Siktdjup",-1,2e-4,-0.0463,1
"SE665945-145035","Station","Totalt organiskt kol",0,0.2096,0.0375,1
"SE665945-145035","Station","Totalkväve",-1,0,-3.636,1
"SE665945-145035","Station","Totalfosfor",-1,0.0109,-0.03846,1
"SE661866-130674","Station","Brunhet",0,0.1074,-0.00275,1
"SE661866-130674","Station","Alkalinitet",1,0.0123,0.01675,1
"SE661866-130674","Station","Kadmium i vatten",0,0.449,-0,1
"SE661866-130674","Station","Konduktivitet",1,0.0013,0.2242,1
"SE661866-130674","Station","Nickel i vatten",0,0.1008,-0.006667,1
"SE661866-130674","Station","Oorganiskt kväve",0,0.1074,-3.25,1
"SE661866-130674","Station","Bly i vatten",0,1,-0,1
"SE661866-130674","Station","pH",1,0.0123,0.04149,1
"SE661866-130674","Station","Lättillgänglig fosfor",0,0.7154,-0.05,1
"SE661866-130674","Station","Kisel",-1,0.0017,-46.5,1
"SE661866-130674","Station","Totalt organiskt kol",0,1,-0,1
"SE661866-130674","Station","Totalkväve",0,0.7205,-2.5,1
"SE661866-130674","Station","Totalfosfor",0,0.1524,-0.09167,1
"SE730091-165102","Station","Brunhet",0,1,-0,0
"SE730091-165102","Station","Alkalinitet",1,0.0021,0.001679,0
"SE730091-165102","Station","Konduktivitet",0,0.2155,0.005521,0
"SE730091-165102","Station","Oorganiskt kväve",1,0.0258,1.625,0
"SE730091-165102","Station","pH",0,0.0748,-0.0141,0
"SE730091-165102","Station","Lättillgänglig fosfor",-1,6e-4,-0.125,0
"SE730091-165102","Station","Kisel",0,0.7287,9.167,0
"SE730091-165102","Station","Siktdjup",0,0.0917,-0.075,0
"SE730091-165102","Station","Totalt organiskt kol",-1,0.0022,-0.03939,0
"SE730091-165102","Station","Totalkväve",-1,0.0133,-3.421,0
"SE730091-165102","Station","Totalfosfor",0,0.3465,-0.07576,0
"SE637445-137750","Station","Brunhet",0,0.5296,-0.002,1
"SE637445-137750","Station","Alkalinitet",-1,0.0011,-0.006307,1
"SE637445-137750","Station","Konduktivitet",-1,1e-4,-0.09171,1
"SE637445-137750","Station","Lägsta Syrehalt",0,0.096,-0.07386,1
"SE637445-137750","Station","Oorganiskt kväve",-1,0.0015,-6.227,1
"SE637445-137750","Station","pH",1,0.0358,0.00704,1
"SE637445-137750","Station","Siktdjup",0,0.0686,0.05833,1
"SE637445-137750","Station","Totalt organiskt kol",0,0.7449,0.0125,1
"SE637445-137750","Station","Totalkväve",0,0.079,-4.118,1
"SE637445-137750","Station","Totalfosfor",0,0.8062,-0.02143,1
"SE655410-133225","Station","Brunhet",0,0.7317,-0.001157,1
"SE655410-133225","Station","Alkalinitet",1,0,0.00285,1
"SE655410-133225","Station","Konduktivitet",-1,0.0064,-0.03987,1
"SE655410-133225","Station","Lägsta Syrehalt",0,0.974,0,1
"SE655410-133225","Station","pH",1,0.0015,0.01012,1
"SE655410-133225","Station","Siktdjup",0,0.3636,0.007778,1
"SE655410-133225","Station","Totalt organiskt kol",0,0.8701,-0.00375,1
"SE655410-133225","Station","Totalkväve",-1,0.0016,-4.648,1
"SE655410-133225","Station","Totalfosfor",0,0.2987,0.06061,1
"SE658205-134379","Station","Brunhet",0,0.9453,1.875e-4,1
"SE658205-134379","Station","Alkalinitet",1,0,0.002028,1
"SE658205-134379","Station","Konduktivitet",-1,2e-4,-0.04399,1
"SE658205-134379","Station","Lägsta Syrehalt",0,0.987,0,1
"SE658205-134379","Station","pH",1,0.0204,0.006474,1
"SE658205-134379","Station","Siktdjup",1,0.013,0.01667,1
"SE658205-134379","Station","Totalt organiskt kol",0,0.338,0.02075,1
"SE658205-134379","Station","Totalkväve",0,0.234,-1.907,1
"SE658205-134379","Station","Totalfosfor",0,0.3891,0.02932,1
"SE655336-132285","Station","Lägsta Syrehalt",0,0.5296,0.14,1
"SE663250-146150","Station","Brunhet",-1,0.0036,-0.00325,1
"SE663250-146150","Station","Alkalinitet",1,0.036,0.003846,1
"SE663250-146150","Station","Lägsta Syrehalt",0,0.5373,-0.002091,1
"SE663250-146150","Station","Oorganiskt kväve",-1,0.0042,-3,1
"SE663250-146150","Station","pH",0,0.1471,0.00869,1
"SE663250-146150","Station","Lättillgänglig fosfor",0,0.0622,-0,1
"SE663250-146150","Station","Siktdjup",0,0.1895,-0.01429,1
"SE663250-146150","Station","Totalt organiskt kol",0,0.4156,0.03958,1
"SE663250-146150","Station","Totalkväve",0,0.6209,-1.131,1
"SE663250-146150","Station","Totalfosfor",0,0.843,0.009615,1
"SE662996-131267","Station","Alkalinitet",0,0.8941,-0,1
"SE662996-131267","Station","Konduktivitet",-1,0.0021,-0.03409,1
"SE662996-131267","Station","Lägsta Syrehalt",0,0.5089,0.09231,1
"SE662996-131267","Station","pH",0,0.9578,-0,1
"SE662996-131267","Station","Siktdjup",-1,0.044,-0.03846,1
"SE662996-131267","Station","Totalt organiskt kol",0,0.1693,0.045,1
"SE662996-131267","Station","Totalkväve",0,0.5784,-1,1
"SE662996-131267","Station","Totalfosfor",1,0.0172,0.25,1
"SE721811-171800","Station","Brunhet",1,7e-4,0.002283,1
"SE721811-171800","Station","Alkalinitet",0,0.14,-7.713e-4,1
"SE721811-171800","Station","Konduktivitet",-1,0,-0.04437,1
"SE721811-171800","Station","Oorganiskt kväve",-1,0,-1.188,1
"SE721811-171800","Station","pH",0,0.2773,0.002214,1
"SE721811-171800","Station","Lättillgänglig fosfor",-1,0.0126,-0.05165,1
"SE721811-171800","Station","Kisel",0,1,0,1
"SE721811-171800","Station","Siktdjup",0,0.0684,0.01667,1
"SE721811-171800","Station","Sulfat",-1,0,-0.03682,1
"SE721811-171800","Station","Totalt organiskt kol",1,0.0297,0.1688,1
"SE721811-171800","Station","Totalkväve",0,0.0688,-1.783,1
"SE721811-171800","Station","Totalfosfor",-1,0.0458,-0.0625,1
"SE721811-171800","Station","Temperatur - vår",0,0.1608,0.2,1
"SE653060-143655","Station","Brunhet",0,0.0509,-0.0015,1
"SE653060-143655","Station","Alkalinitet",1,7e-4,0.001,1
"SE653060-143655","Station","Lägsta Syrehalt",-1,0.0416,-0.03437,1
"SE653060-143655","Station","Oorganiskt kväve",-1,2e-4,-1.542,1
"SE653060-143655","Station","pH",1,6e-4,0.008509,1
"SE653060-143655","Station","Lättillgänglig fosfor",-1,0.0019,-0.06466,1
"SE653060-143655","Station","Siktdjup",0,0.264,-0.02857,1
"SE653060-143655","Station","Totalt organiskt kol",0,0.8585,1.11e-16,1
"SE653060-143655","Station","Totalkväve",0,0.2547,-0.3571,1
"SE653060-143655","Station","Totalfosfor",-1,2e-4,-0.1,1
"SE712246-170866","Station","Brunhet",0,0.4806,0.001167,0
"SE712246-170866","Station","Alkalinitet",0,0.7409,-1.667e-4,0
"SE712246-170866","Station","Konduktivitet",-1,0.0019,-0.02236,0
"SE712246-170866","Station","Oorganiskt kväve",0,0.1175,-0.7273,0
"SE712246-170866","Station","pH",0,0.1029,-0.01061,0
"SE712246-170866","Station","Lättillgänglig fosfor",-1,0.0092,-0.1302,0
"SE712246-170866","Station","Kisel",0,0.2086,20,0
"SE712246-170866","Station","Siktdjup",0,0.1785,-0.01225,0
"SE712246-170866","Station","Sulfat",-1,0,-0.02239,0
"SE712246-170866","Station","Totalt organiskt kol",0,0.0816,0.085,0
"SE712246-170866","Station","Totalkväve",0,0.3028,-1.281,0
"SE712246-170866","Station","Totalfosfor",0,0.2513,0.1407,0
"SE712246-170866","Station","Temperatur - vår",0,0.7405,0.04048,0
"SE659925-141065","Station","Brunhet",0,0.1268,-0.005,1
"SE659925-141065","Station","Alkalinitet",1,0,0.001154,1
"SE659925-141065","Station","Lägsta Syrehalt",-1,0,-0.1625,1
"SE659925-141065","Station","Oorganiskt kväve",0,0.7205,-2.6,1
"SE659925-141065","Station","pH",1,0,0.009091,1
"SE659925-141065","Station","Siktdjup",-1,1e-4,-0.01667,1
"SE659925-141065","Station","Totalt organiskt kol",1,0.0015,0.07308,1
"SE659925-141065","Station","Totalkväve",0,0.118,-1.25,1
"SE659925-141065","Station","Totalfosfor",0,0.275,-0.04545,1
"SE644987-152393","Station","Brunhet",1,0.0054,4e-4,0
"SE644987-152393","Station","Alkalinitet",1,0,9.659e-4,0
"SE644987-152393","Station","Konduktivitet",-1,0,-0.033,0
"SE644987-152393","Station","Oorganiskt kväve",-1,0.0023,-0.5494,0
"SE644987-152393","Station","pH",1,1e-4,0.007503,0
"SE644987-152393","Station","Lättillgänglig fosfor",-1,2e-4,-0.02778,0
"SE644987-152393","Station","Kisel",1,0.0123,2.778,0
"SE644987-152393","Station","Siktdjup",0,0.209,-0.01589,0
"SE644987-152393","Station","Sulfat",-1,0,-0.05,0
"SE644987-152393","Station","Totalt organiskt kol",1,0.0093,0.03077,0
"SE644987-152393","Station","Totalkväve",-1,0.0341,-1.916,0
"SE644987-152393","Station","Totalfosfor",-1,0.0041,-0.07333,0
"SE644987-152393","Station","Temperatur - vår",0,0.5857,0.08,0
"SE656535-142575","Station","Brunhet",0,0.9378,-3.333e-4,1
"SE656535-142575","Station","Alkalinitet",0,0.2245,4.31e-4,1
"SE656535-142575","Station","Lägsta Syrehalt",0,0.7935,-0.00625,1
"SE656535-142575","Station","Oorganiskt kväve",-1,0.0098,-2.203,1
"SE656535-142575","Station","pH",1,0.043,0.005154,1
"SE656535-142575","Station","Lättillgänglig fosfor",-1,0.0017,-0.07143,1
"SE656535-142575","Station","Siktdjup",0,0.2291,-0.01316,1
"SE656535-142575","Station","Totalt organiskt kol",0,0.4875,0.02554,1
"SE656535-142575","Station","Totalkväve",0,0.3729,-0.4919,1
"SE656535-142575","Station","Totalfosfor",0,0.2042,-0.04,1
"SE621920-140815","Station","Brunhet",0,0.8763,-1.296e-4,1
"SE621920-140815","Station","Alkalinitet",0,0.0931,0.001754,1
"SE621920-140815","Station","Konduktivitet",-1,0,-0.1101,1
"SE621920-140815","Station","Lägsta Syrehalt",-1,0,-0.1939,1
"SE621920-140815","Station","pH",1,1e-4,0.007945,1
"SE621920-140815","Station","Lättillgänglig fosfor",-1,0.0021,-0.06,1
"SE621920-140815","Station","Siktdjup",-1,0.0102,-0.01409,1
"SE621920-140815","Station","Totalt organiskt kol",0,0.4841,0.02778,1
"SE621920-140815","Station","Totalkväve",-1,0.0039,-5.228,1
"SE621920-140815","Station","Totalfosfor",0,0.0766,-0.1192,1
"SE621920-140815","Station","Temperatur - vår",1,0.0191,0.185,1
"SE622690-140515","Station","Brunhet",0,0.5334,0.001078,1
"SE622690-140515","Station","Alkalinitet",1,6e-4,0.009388,1
"SE622690-140515","Station","Konduktivitet",0,0.408,-0.0172,1
"SE622690-140515","Station","Lägsta Syrehalt",-1,6e-4,-0.06623,1
"SE622690-140515","Station","pH",0,0.6664,-0.001677,1
"SE622690-140515","Station","Lättillgänglig fosfor",0,0.0746,-0.1029,1
"SE622690-140515","Station","Siktdjup",0,0.6121,0.001282,1
"SE622690-140515","Station","Totalt organiskt kol",1,0.0157,0.1599,1
"SE622690-140515","Station","Totalkväve",0,0.5291,-3.719,1
"SE622690-140515","Station","Totalfosfor",0,0.1802,0.4015,1
"SE622690-140515","Station","Temperatur - vår",0,0.0633,0.2136,1
"SE641038-149534","Station","Brunhet",-1,0.0217,-0.006293,1
"SE641038-149534","Station","Alkalinitet",1,0.0093,0.005,1
"SE641038-149534","Station","Lägsta Syrehalt",0,0.5459,0,1
"SE641038-149534","Station","Oorganiskt kväve",0,0.1149,-3.481,1
"SE641038-149534","Station","pH",0,0.4899,0.005341,1
"SE641038-149534","Station","Lättillgänglig fosfor",0,0.2917,0,1
"SE641038-149534","Station","Siktdjup",0,0.3421,0.02792,1
"SE641038-149534","Station","Totalt organiskt kol",0,0.1007,-0.1917,1
"SE641038-149534","Station","Totalkväve",0,0.0861,-10,1
"SE641038-149534","Station","Totalfosfor",0,0.104,-0.5357,1
"SE641013-133156","Station","Brunhet",0,0.2129,-0.001167,1
"SE641013-133156","Station","Alkalinitet",0,0.2962,0.003125,1
"SE641013-133156","Station","Konduktivitet",0,0.4555,0.03333,1
"SE641013-133156","Station","Lägsta Syrehalt",0,0.6488,-0.02583,1
"SE641013-133156","Station","pH",1,0.008,0.01056,1
"SE641013-133156","Station","Totalfosfor",-1,0.0311,-0.2,1
"SE648547-140900","Station","Brunhet",-1,0.0057,-0.001875,1
"SE648547-140900","Station","Alkalinitet",1,0,0.005714,1
"SE648547-140900","Station","Konduktivitet",-1,0.0017,-0.06429,1
"SE648547-140900","Station","Lägsta Syrehalt",0,0.1614,-0.09286,1
"SE648547-140900","Station","pH",1,2e-4,0.01278,1
"SE648547-140900","Station","Siktdjup",0,0.4675,-0.02225,1
"SE648547-140900","Station","Totalt organiskt kol",0,0.4982,-0.02727,1
"SE648547-140900","Station","Totalkväve",-1,0.0067,-7.143,1
"SE648547-140900","Station","Totalfosfor",0,0.6707,0.02667,1
"SE630230-149400","Station","Brunhet",-1,0.0293,-0.01256,1
"SE630230-149400","Station","Alkalinitet",-1,2e-4,-0.002624,1
"SE630230-149400","Station","Konduktivitet",-1,1e-4,-0.08705,1
"SE630230-149400","Station","Lägsta Syrehalt",1,0.0055,0.2625,1
"SE630230-149400","Station","pH",0,0.9013,0.001544,1
"SE630230-149400","Station","Lättillgänglig fosfor",-1,0.0101,-0.0725,1
"SE630230-149400","Station","Siktdjup",0,0.2643,-0.009772,1
"SE630230-149400","Station","Totalt organiskt kol",0,0.7283,-0.03373,1
"SE630230-149400","Station","Totalkväve",0,0.9013,-0.4251,1
"SE630230-149400","Station","Totalfosfor",0,0.3584,-0.07222,1
"SE630230-149400","Station","Temperatur - vår",0,0.2843,-0.125,1
"SE624038-143063","Station","Brunhet",1,2e-4,0.001022,0
"SE624038-143063","Station","Alkalinitet",1,0,0.00112,0
"SE624038-143063","Station","Konduktivitet",-1,0,-0.05097,0
"SE624038-143063","Station","Oorganiskt kväve",0,0.6114,0.2807,0
"SE624038-143063","Station","pH",1,0,0.01321,0
"SE624038-143063","Station","Lättillgänglig fosfor",-1,0,-0.04839,0
"SE624038-143063","Station","Kisel",1,0.0397,10.76,0
"SE624038-143063","Station","Siktdjup",-1,1e-4,-0.03913,0
"SE624038-143063","Station","Sulfat",-1,0,-0.08826,0
"SE624038-143063","Station","Totalt organiskt kol",1,0,0.1102,0
"SE624038-143063","Station","Totalkväve",0,0.8856,0.3794,0
"SE624038-143063","Station","Totalfosfor",0,0.0619,-0.06667,0
"SE656590-164240","Station","Brunhet",1,0,8.117e-4,0
"SE656590-164240","Station","Alkalinitet",1,0,2.5e-4,0
"SE656590-164240","Station","Kadmium i vatten",0,0.1095,-3.325e-4,0
"SE656590-164240","Station","Konduktivitet",-1,0,-0.03333,0
"SE656590-164240","Station","Lägsta Syrehalt",1,0.0034,0.546,0
"SE656590-164240","Station","Oorganiskt kväve",-1,0.0111,-1.194,0
"SE656590-164240","Station","Bly i vatten",-1,0.0086,-0.0175,0
"SE656590-164240","Station","pH",1,0,0.01903,0
"SE656590-164240","Station","Lättillgänglig fosfor",0,0.0568,-0.01786,0
"SE656590-164240","Station","Kisel",1,0.0093,12.36,0
"SE656590-164240","Station","Siktdjup",-1,0,-0.05679,0
"SE656590-164240","Station","Sulfat",-1,0,-0.03858,0
"SE656590-164240","Station","Totalt organiskt kol",1,0,0.05125,0
"SE656590-164240","Station","Totalkväve",0,0.3138,-0.615,0
"SE656590-164240","Station","Totalfosfor",0,0.1639,-0.03571,0
"SE656590-164240","Station","Temperatur - vår",0,0.3601,-0.1563,0
"SE625110-138830","Station","Alkalinitet",1,0.0011,0.001717,1
"SE625110-138830","Station","Lägsta Syrehalt",-1,0.0101,-0.03875,1
"SE625110-138830","Station","pH",1,0,0.0157,1
"SE625110-138830","Station","Lättillgänglig fosfor",-1,0.0348,-0.106,1
"SE625110-138830","Station","Siktdjup",-1,0,-0.01,1
"SE625110-138830","Station","Totalt organiskt kol",1,0.001,0.2644,1
"SE625110-138830","Station","Totalkväve",1,0.0228,7.174,1
"SE625110-138830","Station","Totalfosfor",0,0.175,0.04289,1
"SE664222-166844","Station","Brunhet",0,0.6922,-6.667e-4,1
"SE664222-166844","Station","Alkalinitet",0,0.0925,0.0345,1
"SE664222-166844","Station","Konduktivitet",0,0.1507,0.2615,1
"SE664222-166844","Station","Oorganiskt kväve",0,0.4273,-0.4,1
"SE664222-166844","Station","pH",0,0.8815,0.01,1
"SE664222-166844","Station","Lättillgänglig fosfor",-1,0.0035,-0.625,1
"SE664222-166844","Station","Kisel",-1,0.0086,-110,1
"SE664222-166844","Station","Siktdjup",0,0.7272,-0.007692,1
"SE664222-166844","Station","Sulfat",-1,0.0318,-0.735,1
"SE664222-166844","Station","Totalt organiskt kol",0,0.8818,0.04444,1
"SE664222-166844","Station","Totalkväve",0,1,-1.333,1
"SE664222-166844","Station","Totalfosfor",0,0.6922,-0.8286,1
"SE649570-139120","Station","Brunhet",0,0.6962,7.593e-4,1
"SE649570-139120","Station","Alkalinitet",0,0.6997,-3.333e-4,1
"SE649570-139120","Station","Lägsta Syrehalt",0,0.9288,-0,1
"SE649570-139120","Station","Oorganiskt kväve",0,0.9188,-1.029,1
"SE649570-139120","Station","pH",1,0.0163,0.01049,1
"SE649570-139120","Station","Siktdjup",0,0.1308,-0.008824,1
"SE649570-139120","Station","Totalt organiskt kol",0,0.6123,0.03208,1
"SE649570-139120","Station","Totalkväve",-1,0.0044,-19.33,1
"SE649570-139120","Station","Totalfosfor",0,0.0728,-0.8542,1
"SE656581-131504","Station","Alkalinitet",-1,0,-0.003,1
"SE656581-131504","Station","Konduktivitet",-1,0,-0.09615,1
"SE656581-131504","Station","Lägsta Syrehalt",0,0.7981,-0.003333,1
"SE656581-131504","Station","Oorganiskt kväve",0,0.1779,-1.633,1
"SE656581-131504","Station","pH",0,0.5179,-0.001274,1
"SE656581-131504","Station","Siktdjup",0,0.7081,-0.003472,1
"SE656581-131504","Station","Totalt organiskt kol",0,0.4589,-0.02143,1
"SE656581-131504","Station","Totalkväve",0,0.0852,-2.222,1
"SE656581-131504","Station","Totalfosfor",0,0.5237,0.05556,1
"SE662002-152205","Station","Brunhet",0,0.1192,0.001451,1
"SE662002-152205","Station","Alkalinitet",0,0.97,0,1
"SE662002-152205","Station","Kadmium i vatten",-1,0.0023,-6e-4,1
"SE662002-152205","Station","Lägsta Syrehalt",0,0.6718,0.01,1
"SE662002-152205","Station","Nickel i vatten",-1,1e-4,-0.03563,1
"SE662002-152205","Station","Oorganiskt kväve",-1,0.0013,-4.368,1
"SE662002-152205","Station","Bly i vatten",0,0.5434,0.00125,1
"SE662002-152205","Station","pH",0,0.2554,0.0026,1
"SE662002-152205","Station","Lättillgänglig fosfor",-1,0.0084,-0.1667,1
"SE662002-152205","Station","Kisel",1,0,92.09,1
"SE662002-152205","Station","Siktdjup",0,1,0,1
"SE662002-152205","Station","Totalt organiskt kol",1,0.0073,0.08839,1
"SE662002-152205","Station","Totalfosfor",0,0.4085,-0.1519,1
"SE661180-141380","Station","Alkalinitet",1,1e-4,0.001667,1
"SE661180-141380","Station","Lägsta Syrehalt",-1,0.0091,-0.1161,1
"SE661180-141380","Station","pH",0,0.056,0.005378,1
"SE661180-141380","Station","Siktdjup",-1,0.0082,-0.03462,1
"SE661180-141380","Station","Totalt organiskt kol",1,0.0021,0.15,1
"SE661180-141380","Station","Totalkväve",0,0.8441,0.1562,1
"SE661180-141380","Station","Totalfosfor",-1,0,-0.2308,1
"SE653700-144955","Station","Brunhet",0,0.6404,-0.002,1
"SE653700-144955","Station","Alkalinitet",0,0.216,0.01,1
"SE653700-144955","Station","Konduktivitet",0,0.7183,-0.025,1
"SE653700-144955","Station","Lägsta Syrehalt",0,0.243,0.338,1
"SE653700-144955","Station","pH",0,0.2393,0.008805,1
"SE653700-144955","Station","Totalkväve",-1,0.0335,-22.78,1
"SE653700-144955","Station","Totalfosfor",0,0.6296,-0.125,1
"SE648984-129167","Station","Brunhet",-1,0.0127,-0.02079,1
"SE648984-129167","Station","Alkalinitet",0,0.8964,1.667e-4,1
"SE648984-129167","Station","Konduktivitet",0,0.5162,-0.04406,1
"SE648984-129167","Station","Lägsta Syrehalt",0,0.559,0.05461,1
"SE648984-129167","Station","pH",0,0.183,0.01095,1
"SE648984-129167","Station","Siktdjup",0,0.4914,0.002941,1
"SE648984-129167","Station","Totalkväve",0,0.3833,4.444,1
"SE648984-129167","Station","Totalfosfor",1,0.035,0.8129,1
"SE700796-136901","Station","Brunhet",0,0.0957,-0.001199,0
"SE700796-136901","Station","Alkalinitet",0,0.0957,0.001567,0
"SE700796-136901","Station","Kadmium i vatten",0,0.2963,-0,0
"SE700796-136901","Station","Konduktivitet",0,0.1151,0.01386,0
"SE700796-136901","Station","Nickel i vatten",0,0.1008,-0.003,0
"SE700796-136901","Station","Oorganiskt kväve",0,0.9641,-0.05648,0
"SE700796-136901","Station","Bly i vatten",0,0.1625,-0.00125,0
"SE700796-136901","Station","pH",-1,0.017,-0.009346,0
"SE700796-136901","Station","Lättillgänglig fosfor",-1,0.0024,-0.08333,0
"SE700796-136901","Station","Kisel",0,1,0.6944,0
"SE700796-136901","Station","Siktdjup",0,0.0714,-0.05956,0
"SE700796-136901","Station","Sulfat",0,1,-8.333e-4,0
"SE700796-136901","Station","Totalt organiskt kol",-1,0.017,-0.08056,0
"SE700796-136901","Station","Totalkväve",0,0.2437,-1.667,0
"SE700796-136901","Station","Totalfosfor",0,0.2594,-0.04792,0
"SE641163-146402","Station","Brunhet",0,0.1759,-8.75e-4,1
"SE641163-146402","Station","Alkalinitet",1,0,0.002521,1
"SE641163-146402","Station","Lägsta Syrehalt",-1,0.0018,-0.075,1
"SE641163-146402","Station","Oorganiskt kväve",-1,0.0039,-3.429,1
"SE641163-146402","Station","pH",1,0,0.01063,1
"SE641163-146402","Station","Siktdjup",0,0.46,0.01,1
"SE641163-146402","Station","Totalt organiskt kol",0,0.1138,0.034,1
"SE641163-146402","Station","Totalkväve",0,0.2989,-0.702,1
"SE641163-146402","Station","Totalfosfor",-1,0.0012,-0.1532,1
"SE656620-156370","Station","Brunhet",-1,0.0092,-0.001,1
"SE656620-156370","Station","Alkalinitet",1,0.0493,6e-4,1
"SE656620-156370","Station","Konduktivitet",0,0.858,0.01,1
"SE656620-156370","Station","Oorganiskt kväve",-1,0.0424,-2.612,1
"SE656620-156370","Station","pH",1,0.0018,0.0175,1
"SE656620-156370","Station","Lättillgänglig fosfor",-1,1e-4,-0.1,1
"SE656620-156370","Station","Kisel",-1,4e-4,-32.86,1
"SE656620-156370","Station","Siktdjup",-1,5e-4,-0.09091,1
"SE656620-156370","Station","Totalt organiskt kol",0,0.3624,0.0375,1
"SE656620-156370","Station","Totalkväve",0,0.2687,-1.243,1
"SE656620-156370","Station","Totalfosfor",0,0.7571,0,1
"SE619500-135900","Station","Brunhet",-1,0.0454,-7.596e-4,1
"SE619500-135900","Station","Alkalinitet",1,0.0014,0.01685,1
"SE619500-135900","Station","Konduktivitet",1,0.0132,0.1578,1
"SE619500-135900","Station","Oorganiskt kväve",0,0.5653,0.1962,1
"SE619500-135900","Station","pH",-1,0.017,-0.03422,1
"SE619500-135900","Station","Lättillgänglig fosfor",0,0.5457,0.8583,1
"SE619500-135900","Station","Kisel",0,0.0655,105.5,1
"SE619500-135900","Station","Siktdjup",1,8e-4,0.03246,1
"SE619500-135900","Station","Sulfat",-1,0.0106,-0.1129,1
"SE619500-135900","Station","Totalt organiskt kol",0,0.8562,0.01414,1
"SE619500-135900","Station","Totalkväve",0,0.2105,-20,1
"SE619500-135900","Station","Totalfosfor",0,0.8562,-0.4184,1
"SE619626-135565","Station","Alkalinitet",1,0,0.008346,1
"SE619626-135565","Station","Konduktivitet",1,0.0013,0.0516,1
"SE619626-135565","Station","Lägsta Syrehalt",0,0.9165,-0.00511,1
"SE619626-135565","Station","pH",0,0.3549,-0.001449,1
"SE619626-135565","Station","Lättillgänglig fosfor",-1,0,-0.8213,1
"SE619626-135565","Station","Siktdjup",1,0,0.0274,1
"SE619626-135565","Station","Totalkväve",-1,9e-4,-21.41,1
"SE619626-135565","Station","Totalfosfor",-1,0,-2.489,1
"SE619626-135565","Station","Temperatur - vår",0,0.6886,0.01071,1
"SE622130-134385","Station","Alkalinitet",-1,0.0152,-0.004098,1
"SE622130-134385","Station","Konduktivitet",0,0.1373,0.1017,1
"SE622130-134385","Station","Lägsta Syrehalt",-1,0.0142,-0.04286,1
"SE622130-134385","Station","pH",-1,0.0238,-0.004415,1
"SE622130-134385","Station","Lättillgänglig fosfor",-1,0.025,-0.125,1
"SE622130-134385","Station","Siktdjup",0,0.1396,0.004167,1
"SE622130-134385","Station","Totalkväve",0,0.1666,5.128,1
"SE622130-134385","Station","Totalfosfor",-1,0,-0.5536,1
"SE664410-136192","Station","Brunhet",1,0,0.001594,0
"SE664410-136192","Station","Alkalinitet",1,0,5.5e-4,0
"SE664410-136192","Station","Konduktivitet",-1,0,-0.02419,0
"SE664410-136192","Station","Oorganiskt kväve",-1,0.0036,-0.6818,0
"SE664410-136192","Station","pH",1,0,0.01336,0
"SE664410-136192","Station","Lättillgänglig fosfor",-1,0.0473,-0.02381,0
"SE664410-136192","Station","Kisel",1,4e-4,17.9,0
"SE664410-136192","Station","Siktdjup",-1,0.0024,-0.03889,0
"SE664410-136192","Station","Sulfat",-1,0,-0.03803,0
"SE664410-136192","Station","Totalt organiskt kol",1,1e-4,0.08929,0
"SE664410-136192","Station","Totalkväve",-1,0.0065,-1.741,0
"SE664410-136192","Station","Totalfosfor",-1,0.0159,-0.05556,0
"SE659105-133982","Station","Brunhet",1,0,0.001951,0
"SE659105-133982","Station","Alkalinitet",1,0.0209,7.5e-4,0
"SE659105-133982","Station","Konduktivitet",-1,2e-4,-0.04741,0
"SE659105-133982","Station","Oorganiskt kväve",0,0.1955,0.8704,0
"SE659105-133982","Station","pH",1,0.0119,0.005569,0
"SE659105-133982","Station","Lättillgänglig fosfor",0,0.1099,0.075,0
"SE659105-133982","Station","Kisel",1,0,30.42,0
"SE659105-133982","Station","Siktdjup",0,0.1367,-0.004902,0
"SE659105-133982","Station","Sulfat",-1,0,-0.084,0
"SE659105-133982","Station","Totalt organiskt kol",1,1e-4,0.1031,0
"SE659105-133982","Station","Totalkväve",0,0.5918,1.303,0
"SE659105-133982","Station","Totalfosfor",1,0.0023,0.3549,0
"SE690617-134197","Station","Brunhet",0,0.8999,-2.778e-5,0
"SE690617-134197","Station","Alkalinitet",1,0.0026,8.654e-4,0
"SE690617-134197","Station","Konduktivitet",-1,0.0066,-0.005486,0
"SE690617-134197","Station","Oorganiskt kväve",0,0.8307,-0.06579,0
"SE690617-134197","Station","pH",1,0,0.006928,0
"SE690617-134197","Station","Lättillgänglig fosfor",-1,0.0116,-0.02778,0
