VattenID,MS_CD,Stationskoordinat E/Y,Stationskoordinat N/X,Vattenkategori,VariabelID,Trendens signifikans,p-värde,Medianförändring per år,Typ,Nationell
SE711900-175034,WA51114691,789375,7120198,Station,Totalt organiskt kol,1,3.00E-04,0.0759,Vattendrag,1
SE711900-175034,WA51114691,789375,7120198,Station,Totalkväve,0,0.1886,-0.6429,Vattendrag,1
SE711900-175034,WA51114691,789375,7120198,Station,Totalfosfor,-1,0,-0.1,Vattendrag,1
SE711900-175034,WA51114691,789375,7120198,Station,Temperatur - vår,0,0.4202,-0.1,Vattendrag,1
SE711900-175034,WA51114691,789375,7120198,Station,pH,1,0.0383,0.0018,Vattendrag,1
SE654845-126685,WA87368980,313167,6543927,Station,Brunhet,1,0,0.003,Vattendrag,1
SE654845-126685,WA87368980,313167,6543927,Station,Alkalinitet,-1,0,-0.0021,Vattendrag,1
SE654845-126685,WA87368980,313167,6543927,Station,Kadmium i vatten,-1,0.0034,-6.00E-04,Vattendrag,1
SE654845-126685,WA87368980,313167,6543927,Station,Kvicksilver i vatten,0,0.1564,0.0327,Vattendrag,1
SE654845-126685,WA87368980,313167,6543927,Station,Konduktivitet,-1,0,-0.0476,Vattendrag,1
SE654845-126685,WA87368980,313167,6543927,Station,Nickel i vatten,-1,1.00E-04,-0.0078,Vattendrag,1
SE654845-126685,WA87368980,313167,6543927,Station,Oorganiskt kväve,-1,5.00E-04,-0.5228,Vattendrag,1
SE654845-126685,WA87368980,313167,6543927,Station,Bly i vatten,0,0.6748,9.00E-04,Vattendrag,1
SE654845-126685,WA87368980,313167,6543927,Station,Lättillgänglig fosfor,-1,0,-0.05,Vattendrag,1
SE654845-126685,WA87368980,313167,6543927,Station,Kisel,0,0.2042,0,Vattendrag,1
SE654845-126685,WA87368980,313167,6543927,Station,Sulfat,-1,0,-0.0506,Vattendrag,1
SE654845-126685,WA87368980,313167,6543927,Station,Totalt organiskt kol,1,2.00E-04,0.2667,Vattendrag,1
SE654845-126685,WA87368980,313167,6543927,Station,Totalkväve,0,0.5659,0.527,Vattendrag,1
SE654845-126685,WA87368980,313167,6543927,Station,Totalfosfor,-1,0,-0.125,Vattendrag,1
SE654845-126685,WA87368980,313167,6543927,Station,Temperatur - vår,0,0.1226,-0.055,Vattendrag,1
SE654845-126685,WA87368980,313167,6543927,Station,pH,1,0,0.0057,Vattendrag,1
SE622467-133458,WA60391049,384696,6221172,Station,Brunhet,1,0,0.0013,Vattendrag,1
SE622467-133458,WA60391049,384696,6221172,Station,Alkalinitet,1,0,0.0073,Vattendrag,1
SE622467-133458,WA60391049,384696,6221172,Station,Kadmium i vatten,-1,0.0122,-3.00E-04,Vattendrag,1
SE622467-133458,WA60391049,384696,6221172,Station,Kvicksilver i vatten,0,0.5113,-0.0153,Vattendrag,1
SE622467-133458,WA60391049,384696,6221172,Station,Konduktivitet,0,0.3447,-0.0209,Vattendrag,1
SE622467-133458,WA60391049,384696,6221172,Station,Nickel i vatten,0,0.0509,-0.0183,Vattendrag,1
SE622467-133458,WA60391049,384696,6221172,Station,Oorganiskt kväve,-1,0.0065,-4.875,Vattendrag,1
SE622467-133458,WA60391049,384696,6221172,Station,Bly i vatten,-1,0.0096,-0.0077,Vattendrag,1
SE622467-133458,WA60391049,384696,6221172,Station,Lättillgänglig fosfor,0,0.4992,0,Vattendrag,1
SE622467-133458,WA60391049,384696,6221172,Station,Kisel,0,0.5688,0,Vattendrag,1
SE622467-133458,WA60391049,384696,6221172,Station,Sulfat,-1,0,-0.1565,Vattendrag,1
SE622467-133458,WA60391049,384696,6221172,Station,Totalt organiskt kol,1,1.00E-04,0.095,Vattendrag,1
SE622467-133458,WA60391049,384696,6221172,Station,Totalkväve,-1,6.00E-04,-12.644,Vattendrag,1
SE622467-133458,WA60391049,384696,6221172,Station,Totalfosfor,0,0.092,-0.1429,Vattendrag,1
SE622467-133458,WA60391049,384696,6221172,Station,Temperatur - vår,0,0.82,-0.0273,Vattendrag,1
SE622467-133458,WA60391049,384696,6221172,Station,pH,1,0,0.0044,Vattendrag,1
SE665649-161397,WA73538296,658796,6656120,Station,Brunhet,1,0,0.0034,Vattendrag,1
SE665649-161397,WA73538296,658796,6656120,Station,Alkalinitet,0,0.076,0.0027,Vattendrag,1
SE665649-161397,WA73538296,658796,6656120,Station,Konduktivitet,0,0.1042,0.05,Vattendrag,1
SE665649-161397,WA73538296,658796,6656120,Station,Oorganiskt kväve,-1,0.0138,-1.4791,Vattendrag,1
SE665649-161397,WA73538296,658796,6656120,Station,Lättillgänglig fosfor,-1,0.002,-0.14,Vattendrag,1
SE665649-161397,WA73538296,658796,6656120,Station,Kisel,1,8.00E-04,,Vattendrag,1
SE665649-161397,WA73538296,658796,6656120,Station,Sulfat,-1,7.00E-04,-0.0496,Vattendrag,1
SE665649-161397,WA73538296,658796,6656120,Station,Totalt organiskt kol,1,0.0037,0.1846,Vattendrag,1
SE665649-161397,WA73538296,658796,6656120,Station,Totalkväve,0,0.1338,-2.611,Vattendrag,1
SE665649-161397,WA73538296,658796,6656120,Station,Totalfosfor,-1,0.0051,-0.2222,Vattendrag,1
SE665649-161397,WA73538296,658796,6656120,Station,Temperatur - vår,0,0.0697,0.0424,Vattendrag,1
SE665649-161397,WA73538296,658796,6656120,Station,pH,0,0.3854,5.00E-04,Vattendrag,1
SE639020-148650,WA45704566,534582,6388400,Station,Brunhet,0,0.0957,-0.0029,Vattendrag,1
SE639020-148650,WA45704566,534582,6388400,Station,Alkalinitet,1,0.0319,0.0031,Vattendrag,1
SE639020-148650,WA45704566,534582,6388400,Station,Konduktivitet,1,0.001,0.115,Vattendrag,1
SE639020-148650,WA45704566,534582,6388400,Station,Oorganiskt kväve,0,0.5382,0.6515,Vattendrag,1
SE639020-148650,WA45704566,534582,6388400,Station,Lättillgänglig fosfor,-1,3.00E-04,-0.2917,Vattendrag,1
SE639020-148650,WA45704566,534582,6388400,Station,Kisel,-1,0.0176,-1.00E-04,Vattendrag,1
SE639020-148650,WA45704566,534582,6388400,Station,Sulfat,0,0.0588,-0.04,Vattendrag,1
SE639020-148650,WA45704566,534582,6388400,Station,Totalt organiskt kol,0,0.4146,-0.0667,Vattendrag,1
SE639020-148650,WA45704566,534582,6388400,Station,Totalkväve,0,0.4596,-3.3798,Vattendrag,1
SE639020-148650,WA45704566,534582,6388400,Station,Totalfosfor,0,0.1155,-0.09,Vattendrag,1
SE639020-148650,WA45704566,534582,6388400,Station,Temperatur - vår,0,0.6207,-0.1,Vattendrag,1
SE639020-148650,WA45704566,534582,6388400,Station,pH,0,0.7028,-8.00E-04,Vattendrag,1
SE724097-151160,WA12679259,549165,7239088,Station,Brunhet,0,0.6022,2.00E-04,Vattendrag,1
SE724097-151160,WA12679259,549165,7239088,Station,Alkalinitet,0,0.8389,-3.00E-04,Vattendrag,1
SE724097-151160,WA12679259,549165,7239088,Station,Konduktivitet,0,0.5765,-0.0064,Vattendrag,1
SE724097-151160,WA12679259,549165,7239088,Station,Oorganiskt kväve,0,0.157,-0.2,Vattendrag,1
SE724097-151160,WA12679259,549165,7239088,Station,Lättillgänglig fosfor,-1,8.00E-04,-0.1154,Vattendrag,1
SE724097-151160,WA12679259,549165,7239088,Station,Kisel,-1,0.0058,,Vattendrag,1
SE724097-151160,WA12679259,549165,7239088,Station,Sulfat,0,0.3706,0.005,Vattendrag,1
SE724097-151160,WA12679259,549165,7239088,Station,Totalt organiskt kol,0,0.4938,-0.0125,Vattendrag,1
SE724097-151160,WA12679259,549165,7239088,Station,Totalkväve,-1,0.0128,-2.625,Vattendrag,1
SE724097-151160,WA12679259,549165,7239088,Station,Totalfosfor,-1,0.045,-0.0444,Vattendrag,1
SE724097-151160,WA12679259,549165,7239088,Station,Temperatur - vår,0,0.3996,0.2375,Vattendrag,1
SE724097-151160,WA12679259,549165,7239088,Station,pH,0,0.1375,-0.0043,Vattendrag,1
SE621495-134055,WA32370039,390776,6211528,Station,Brunhet,0,0.5016,0.0015,Vattendrag,1
SE621495-134055,WA32370039,390776,6211528,Station,Alkalinitet,0,0.3698,-0.0065,Vattendrag,1
SE621495-134055,WA32370039,390776,6211528,Station,Konduktivitet,0,0.9887,0,Vattendrag,1
SE621495-134055,WA32370039,390776,6211528,Station,Oorganiskt kväve,0,0.3212,8.6389,Vattendrag,1
SE621495-134055,WA32370039,390776,6211528,Station,Lättillgänglig fosfor,0,0.344,-0.125,Vattendrag,1
SE621495-134055,WA32370039,390776,6211528,Station,Kisel,-1,0.0442,-1.00E-04,Vattendrag,1
SE621495-134055,WA32370039,390776,6211528,Station,Totalt organiskt kol,0,0.2397,0.1134,Vattendrag,1
SE621495-134055,WA32370039,390776,6211528,Station,Totalkväve,0,0.0573,26.35,Vattendrag,1
SE621495-134055,WA32370039,390776,6211528,Station,Totalfosfor,0,0.1086,1.5208,Vattendrag,1
SE621495-134055,WA32370039,390776,6211528,Station,pH,0,0.2907,-0.006,Vattendrag,1
SE728796-160764,WA32567448,644564,7287288,Station,Brunhet,-1,0.0041,-1.00E-04,Vattendrag,1
SE728796-160764,WA32567448,644564,7287288,Station,Alkalinitet,1,0,4.00E-04,Vattendrag,1
SE728796-160764,WA32567448,644564,7287288,Station,Kadmium i vatten,-1,1.00E-04,,Vattendrag,1
SE728796-160764,WA32567448,644564,7287288,Station,Konduktivitet,-1,0.0178,-0.0033,Vattendrag,1
SE728796-160764,WA32567448,644564,7287288,Station,Nickel i vatten,-1,0.0013,-0.003,Vattendrag,1
SE728796-160764,WA32567448,644564,7287288,Station,Oorganiskt kväve,-1,0,-0.45,Vattendrag,1
SE728796-160764,WA32567448,644564,7287288,Station,Bly i vatten,0,0.3356,-6.00E-04,Vattendrag,1
SE728796-160764,WA32567448,644564,7287288,Station,Lättillgänglig fosfor,-1,0,-0.0172,Vattendrag,1
SE728796-160764,WA32567448,644564,7287288,Station,Kisel,1,0,,Vattendrag,1
SE728796-160764,WA32567448,644564,7287288,Station,Sulfat,-1,0,-0.0078,Vattendrag,1
SE728796-160764,WA32567448,644564,7287288,Station,Totalt organiskt kol,0,0.9178,0,Vattendrag,1
SE728796-160764,WA32567448,644564,7287288,Station,Totalkväve,-1,0,-1.375,Vattendrag,1
SE728796-160764,WA32567448,644564,7287288,Station,Totalfosfor,-1,0,-0.12,Vattendrag,1
SE728796-160764,WA32567448,644564,7287288,Station,Temperatur - vår,0,0.7326,-0.0417,Vattendrag,1
SE728796-160764,WA32567448,644564,7287288,Station,pH,0,0.8968,0,Vattendrag,1
SE719095-173622,WA99394482,774344,7191952,Station,Brunhet,1,0.0054,2.00E-04,Vattendrag,1
SE719095-173622,WA99394482,774344,7191952,Station,Alkalinitet,1,0.0062,3.00E-04,Vattendrag,1
SE719095-173622,WA99394482,774344,7191952,Station,Kadmium i vatten,-1,0,-2.00E-04,Vattendrag,1
SE719095-173622,WA99394482,774344,7191952,Station,Kvicksilver i vatten,-1,0,-0.0343,Vattendrag,1
SE719095-173622,WA99394482,774344,7191952,Station,Konduktivitet,0,0.3486,-0.0018,Vattendrag,1
SE719095-173622,WA99394482,774344,7191952,Station,Nickel i vatten,-1,0,-0.0056,Vattendrag,1
SE719095-173622,WA99394482,774344,7191952,Station,Oorganiskt kväve,-1,0,-0.4706,Vattendrag,1
SE719095-173622,WA99394482,774344,7191952,Station,Bly i vatten,-1,0,-0.0035,Vattendrag,1
SE719095-173622,WA99394482,774344,7191952,Station,Lättillgänglig fosfor,-1,0,-0.0104,Vattendrag,1
SE719095-173622,WA99394482,774344,7191952,Station,Kisel,1,1.00E-04,,Vattendrag,1
SE719095-173622,WA99394482,774344,7191952,Station,Sulfat,0,0.2319,0,Vattendrag,1
SE719095-173622,WA99394482,774344,7191952,Station,Totalt organiskt kol,0,0.3888,0.0063,Vattendrag,1
SE719095-173622,WA99394482,774344,7191952,Station,Totalkväve,-1,0,-1.6327,Vattendrag,1
SE719095-173622,WA99394482,774344,7191952,Station,Totalfosfor,-1,0,-0.1429,Vattendrag,1
SE719095-173622,WA99394482,774344,7191952,Station,Temperatur - vår,0,0.3998,-0.05,Vattendrag,1
SE719095-173622,WA99394482,774344,7191952,Station,pH,1,0.0264,0.0012,Vattendrag,1
SE614886-136002,WA65070323,411002,6145706,Station,Brunhet,-1,1.00E-04,-4.00E-04,Vattendrag,1
SE614886-136002,WA65070323,411002,6145706,Station,Alkalinitet,1,0.0083,0.0071,Vattendrag,1
SE614886-136002,WA65070323,411002,6145706,Station,Kadmium i vatten,-1,0.0257,-9.00E-04,Vattendrag,1
SE614886-136002,WA65070323,411002,6145706,Station,Kvicksilver i vatten,-1,0.0392,-0.04,Vattendrag,1
SE614886-136002,WA65070323,411002,6145706,Station,Konduktivitet,-1,4.00E-04,-0.1667,Vattendrag,1
SE614886-136002,WA65070323,411002,6145706,Station,Nickel i vatten,0,0.1336,-0.025,Vattendrag,1
SE614886-136002,WA65070323,411002,6145706,Station,Oorganiskt kväve,-1,0,-45.3095,Vattendrag,1
SE614886-136002,WA65070323,411002,6145706,Station,Bly i vatten,-1,0.0352,-0.01,Vattendrag,1
SE614886-136002,WA65070323,411002,6145706,Station,Lättillgänglig fosfor,-1,0,-1.0833,Vattendrag,1
SE614886-136002,WA65070323,411002,6145706,Station,Kisel,0,0.9227,0,Vattendrag,1
SE614886-136002,WA65070323,411002,6145706,Station,Sulfat,-1,0,-0.2369,Vattendrag,1
SE614886-136002,WA65070323,411002,6145706,Station,Totalt organiskt kol,1,0.0048,0.0625,Vattendrag,1
SE614886-136002,WA65070323,411002,6145706,Station,Totalkväve,-1,0,-73.7847,Vattendrag,1
SE614886-136002,WA65070323,411002,6145706,Station,Totalfosfor,-1,0,-2.8522,Vattendrag,1
SE614886-136002,WA65070323,411002,6145706,Station,pH,1,0.0215,0.0028,Vattendrag,1
SE654022-124861,WA54920650,293756,6536656,Station,Brunhet,1,2.00E-04,0.0023,Vattendrag,1
SE654022-124861,WA54920650,293756,6536656,Station,Alkalinitet,1,7.00E-04,0.0023,Vattendrag,1
SE654022-124861,WA54920650,293756,6536656,Station,Kadmium i vatten,-1,0.0065,-4.00E-04,Vattendrag,1
SE654022-124861,WA54920650,293756,6536656,Station,Konduktivitet,0,0.7931,-0.0047,Vattendrag,1
SE654022-124861,WA54920650,293756,6536656,Station,Oorganiskt kväve,-1,1.00E-04,-1.9167,Vattendrag,1
SE654022-124861,WA54920650,293756,6536656,Station,Bly i vatten,0,0.8203,-2.00E-04,Vattendrag,1
SE654022-124861,WA54920650,293756,6536656,Station,Lättillgänglig fosfor,-1,0.0149,-0.0333,Vattendrag,1
SE654022-124861,WA54920650,293756,6536656,Station,Kisel,1,0.003,,Vattendrag,1
SE654022-124861,WA54920650,293756,6536656,Station,Sulfat,-1,0,-0.0553,Vattendrag,1
SE654022-124861,WA54920650,293756,6536656,Station,Totalt organiskt kol,1,0,0.1125,Vattendrag,1
SE654022-124861,WA54920650,293756,6536656,Station,Totalkväve,-1,0.0255,-2.5,Vattendrag,1
SE654022-124861,WA54920650,293756,6536656,Station,Totalfosfor,0,0.1998,0.0118,Vattendrag,1
SE654022-124861,WA54920650,293756,6536656,Station,Temperatur - vår,0,0.9004,0.0125,Vattendrag,1
SE654022-124861,WA54920650,293756,6536656,Station,pH,0,0.0832,0.0062,Vattendrag,1
SE626827-132577,WA46036436,375381,6264640,Station,Brunhet,1,0,0.005,Vattendrag,1
SE626827-132577,WA46036436,375381,6264640,Station,Alkalinitet,1,0,0.0039,Vattendrag,1
SE626827-132577,WA46036436,375381,6264640,Station,Kadmium i vatten,0,0.4137,3.00E-04,Vattendrag,1
SE626827-132577,WA46036436,375381,6264640,Station,Kvicksilver i vatten,0,0.9566,0,Vattendrag,1
SE626827-132577,WA46036436,375381,6264640,Station,Konduktivitet,-1,2.00E-04,-0.1146,Vattendrag,1
SE626827-132577,WA46036436,375381,6264640,Station,Nickel i vatten,0,0.7955,0,Vattendrag,1
SE626827-132577,WA46036436,375381,6264640,Station,Oorganiskt kväve,-1,2.00E-04,-27.3944,Vattendrag,1
SE626827-132577,WA46036436,375381,6264640,Station,Bly i vatten,0,0.1285,-0.0067,Vattendrag,1
SE626827-132577,WA46036436,375381,6264640,Station,Lättillgänglig fosfor,0,0.2979,0.0606,Vattendrag,1
SE626827-132577,WA46036436,375381,6264640,Station,Kisel,1,0.0028,,Vattendrag,1
SE626827-132577,WA46036436,375381,6264640,Station,Sulfat,-1,0,-0.1491,Vattendrag,1
SE626827-132577,WA46036436,375381,6264640,Station,Totalt organiskt kol,1,9.00E-04,0.2551,Vattendrag,1
SE626827-132577,WA46036436,375381,6264640,Station,Totalkväve,-1,0,-36.3542,Vattendrag,1
SE626827-132577,WA46036436,375381,6264640,Station,Totalfosfor,-1,0.0027,-0.2857,Vattendrag,1
SE626827-132577,WA46036436,375381,6264640,Station,Temperatur - vår,0,0.9207,0,Vattendrag,1
SE626827-132577,WA46036436,375381,6264640,Station,pH,1,5.00E-04,0.0043,Vattendrag,1
SE673813-153174,WA86962872,577507,6736766,Station,Brunhet,0,0.2714,9.00E-04,Vattendrag,1
SE673813-153174,WA86962872,577507,6736766,Station,Alkalinitet,0,0.4711,4.00E-04,Vattendrag,1
SE673813-153174,WA86962872,577507,6736766,Station,Kadmium i vatten,0,0.9357,0,Vattendrag,1
SE673813-153174,WA86962872,577507,6736766,Station,Konduktivitet,0,0.6537,-0.0023,Vattendrag,1
SE673813-153174,WA86962872,577507,6736766,Station,Oorganiskt kväve,0,0.0767,-0.35,Vattendrag,1
SE673813-153174,WA86962872,577507,6736766,Station,Bly i vatten,0,0.5198,-5.00E-04,Vattendrag,1
SE673813-153174,WA86962872,577507,6736766,Station,Lättillgänglig fosfor,-1,0.0237,-0.0938,Vattendrag,1
SE673813-153174,WA86962872,577507,6736766,Station,Kisel,1,0.0047,1.00E-04,Vattendrag,1
SE673813-153174,WA86962872,577507,6736766,Station,Sulfat,-1,0.0065,-0.0136,Vattendrag,1
SE673813-153174,WA86962872,577507,6736766,Station,Totalt organiskt kol,1,0.0081,0.125,Vattendrag,1
SE673813-153174,WA86962872,577507,6736766,Station,Totalkväve,0,0.453,1.0417,Vattendrag,1
SE673813-153174,WA86962872,577507,6736766,Station,Totalfosfor,0,0.3979,0.0057,Vattendrag,1
SE673813-153174,WA86962872,577507,6736766,Station,Temperatur - vår,0,0.233,-0.0667,Vattendrag,1
SE673813-153174,WA86962872,577507,6736766,Station,pH,0,0.6211,-0.0016,Vattendrag,1
SE658065-162841,WA53873576,674153,6580480,Station,Brunhet,0,0.6498,-1.00E-04,Vattendrag,1
SE658065-162841,WA53873576,674153,6580480,Station,Alkalinitet,1,0.0026,0.0035,Vattendrag,1
SE658065-162841,WA53873576,674153,6580480,Station,Kadmium i vatten,-1,0,-3.00E-04,Vattendrag,1
SE658065-162841,WA53873576,674153,6580480,Station,Kvicksilver i vatten,-1,0.0309,-0.02,Vattendrag,1
SE658065-162841,WA53873576,674153,6580480,Station,Konduktivitet,0,0.7375,-0.0143,Vattendrag,1
SE658065-162841,WA53873576,674153,6580480,Station,Nickel i vatten,-1,0,-0.0583,Vattendrag,1
SE658065-162841,WA53873576,674153,6580480,Station,Oorganiskt kväve,-1,4.00E-04,-4,Vattendrag,1
SE658065-162841,WA53873576,674153,6580480,Station,Bly i vatten,-1,0.0019,-0.0157,Vattendrag,1
SE658065-162841,WA53873576,674153,6580480,Station,Lättillgänglig fosfor,-1,0.0293,-0.0556,Vattendrag,1
SE658065-162841,WA53873576,674153,6580480,Station,Kisel,0,0.4587,0,Vattendrag,1
SE658065-162841,WA53873576,674153,6580480,Station,Sulfat,-1,0,-0.1568,Vattendrag,1
SE658065-162841,WA53873576,674153,6580480,Station,Totalt organiskt kol,1,0.0228,0.05,Vattendrag,1
SE658065-162841,WA53873576,674153,6580480,Station,Totalkväve,-1,1.00E-04,-8.5,Vattendrag,1
SE658065-162841,WA53873576,674153,6580480,Station,Totalfosfor,-1,3.00E-04,-0.2,Vattendrag,1
SE658065-162841,WA53873576,674153,6580480,Station,Temperatur - vår,0,0.5807,-0.0238,Vattendrag,1
SE658065-162841,WA53873576,674153,6580480,Station,pH,0,0.3111,0.0011,Vattendrag,1
SE690530-152405,WA15165797,565845,6903726,Station,Brunhet,0,0.3863,4.00E-04,Vattendrag,1
SE690530-152405,WA15165797,565845,6903726,Station,Alkalinitet,0,0.7916,-1.00E-04,Vattendrag,1
SE690530-152405,WA15165797,565845,6903726,Station,Kadmium i vatten,-1,0.0138,,Vattendrag,1
SE690530-152405,WA15165797,565845,6903726,Station,Kvicksilver i vatten,0,0.3003,-0.0083,Vattendrag,1
SE690530-152405,WA15165797,565845,6903726,Station,Konduktivitet,-1,0.0016,-0.0172,Vattendrag,1
SE690530-152405,WA15165797,565845,6903726,Station,Nickel i vatten,0,0.3662,-0.001,Vattendrag,1
SE690530-152405,WA15165797,565845,6903726,Station,Oorganiskt kväve,-1,4.00E-04,-0.9444,Vattendrag,1
SE690530-152405,WA15165797,565845,6903726,Station,Bly i vatten,0,0.1972,-8.00E-04,Vattendrag,1
SE690530-152405,WA15165797,565845,6903726,Station,Lättillgänglig fosfor,-1,9.00E-04,-0.0833,Vattendrag,1
SE690530-152405,WA15165797,565845,6903726,Station,Kisel,0,0.0724,0,Vattendrag,1
SE690530-152405,WA15165797,565845,6903726,Station,Sulfat,-1,0,-0.0167,Vattendrag,1
SE690530-152405,WA15165797,565845,6903726,Station,Totalt organiskt kol,0,0.0813,0.075,Vattendrag,1
SE690530-152405,WA15165797,565845,6903726,Station,Totalkväve,-1,3.00E-04,-3.2692,Vattendrag,1
SE690530-152405,WA15165797,565845,6903726,Station,Totalfosfor,-1,0,-0.2179,Vattendrag,1
SE690530-152405,WA15165797,565845,6903726,Station,Temperatur - vår,0,0.5293,0.05,Vattendrag,1
SE690530-152405,WA15165797,565845,6903726,Station,pH,1,0.0093,0.0055,Vattendrag,1
SE707204-161537,WA13229699,655369,7071459,Station,Brunhet,0,0.786,2.00E-04,Vattendrag,1
SE707204-161537,WA13229699,655369,7071459,Station,Alkalinitet,-1,0.0058,-0.0026,Vattendrag,1
SE707204-161537,WA13229699,655369,7071459,Station,Kadmium i vatten,0,0.1157,0,Vattendrag,1
SE707204-161537,WA13229699,655369,7071459,Station,Konduktivitet,-1,4.00E-04,-0.037,Vattendrag,1
SE707204-161537,WA13229699,655369,7071459,Station,Oorganiskt kväve,-1,3.00E-04,-0.6,Vattendrag,1
SE707204-161537,WA13229699,655369,7071459,Station,Bly i vatten,0,0.2371,-5.00E-04,Vattendrag,1
SE707204-161537,WA13229699,655369,7071459,Station,Lättillgänglig fosfor,-1,0.0026,-0.0371,Vattendrag,1
SE707204-161537,WA13229699,655369,7071459,Station,Kisel,0,0.1497,0,Vattendrag,1
SE707204-161537,WA13229699,655369,7071459,Station,Sulfat,-1,0,-0.0153,Vattendrag,1
SE707204-161537,WA13229699,655369,7071459,Station,Totalt organiskt kol,1,0.0228,0.06,Vattendrag,1
SE707204-161537,WA13229699,655369,7071459,Station,Totalkväve,-1,6.00E-04,-3.1,Vattendrag,1
SE707204-161537,WA13229699,655369,7071459,Station,Totalfosfor,0,0.0919,-0.0176,Vattendrag,1
SE707204-161537,WA13229699,655369,7071459,Station,Temperatur - vår,0,0.074,0.16,Vattendrag,1
SE707204-161537,WA13229699,655369,7071459,Station,pH,-1,0.0014,-0.01,Vattendrag,1
SE684875-133226,,374860,6844824,Station,Brunhet,0,0.2157,4.00E-04,Vattendrag,1
SE684875-133226,,374860,6844824,Station,Alkalinitet,0,0.2775,8.00E-04,Vattendrag,1
SE684875-133226,,374860,6844824,Station,Kadmium i vatten,-1,0.0018,-1.00E-04,Vattendrag,1
SE684875-133226,,374860,6844824,Station,Konduktivitet,0,0.2882,-0.0091,Vattendrag,1
SE684875-133226,,374860,6844824,Station,Oorganiskt kväve,-1,3.00E-04,-0.875,Vattendrag,1
SE684875-133226,,374860,6844824,Station,Bly i vatten,0,0.066,0,Vattendrag,1
SE684875-133226,,374860,6844824,Station,Lättillgänglig fosfor,0,0.2916,0,Vattendrag,1
SE684875-133226,,374860,6844824,Station,Kisel,1,0.0084,,Vattendrag,1
SE684875-133226,,374860,6844824,Station,Sulfat,-1,0,-0.012,Vattendrag,1
SE684875-133226,,374860,6844824,Station,Totalt organiskt kol,0,0.1288,0.0458,Vattendrag,1
SE684875-133226,,374860,6844824,Station,Totalkväve,-1,0.0018,-7,Vattendrag,1
SE684875-133226,,374860,6844824,Station,Totalfosfor,0,0.1254,0,Vattendrag,1
SE684875-133226,,374860,6844824,Station,Temperatur - vår,0,0.4954,-0.1571,Vattendrag,1
SE684875-133226,,374860,6844824,Station,pH,0,0.9304,0,Vattendrag,1
SE704792-167352,WA30761275,713922,7046652,Station,Brunhet,0,0.1339,0.0027,Vattendrag,1
SE704792-167352,WA30761275,713922,7046652,Station,Alkalinitet,1,0.0096,0.0086,Vattendrag,1
SE704792-167352,WA30761275,713922,7046652,Station,Kadmium i vatten,0,0.5685,0,Vattendrag,1
SE704792-167352,WA30761275,713922,7046652,Station,Konduktivitet,0,0.3854,0.03,Vattendrag,1
SE704792-167352,WA30761275,713922,7046652,Station,Oorganiskt kväve,0,0.0976,-0.5278,Vattendrag,1
SE704792-167352,WA30761275,713922,7046652,Station,Bly i vatten,-1,0.013,-0.005,Vattendrag,1
SE704792-167352,WA30761275,713922,7046652,Station,Lättillgänglig fosfor,-1,0.0019,-0.25,Vattendrag,1
SE704792-167352,WA30761275,713922,7046652,Station,Kisel,0,0.1947,0,Vattendrag,1
SE704792-167352,WA30761275,713922,7046652,Station,Totalt organiskt kol,0,0.1976,0.15,Vattendrag,1
SE704792-167352,WA30761275,713922,7046652,Station,Totalkväve,0,0.4267,-0.9583,Vattendrag,1
SE704792-167352,WA30761275,713922,7046652,Station,Totalfosfor,0,0.0841,-0.125,Vattendrag,1
SE704792-167352,WA30761275,713922,7046652,Station,Temperatur - vår,0,0.4277,0.1367,Vattendrag,1
SE704792-167352,WA30761275,713922,7046652,Station,pH,1,0.0169,0.0252,Vattendrag,1
SE625195-141220,WA87719053,461950,6249344,Station,Brunhet,1,0.0078,0.0056,Vattendrag,1
SE625195-141220,WA87719053,461950,6249344,Station,Alkalinitet,-1,0.0022,-0.004,Vattendrag,1
SE625195-141220,WA87719053,461950,6249344,Station,Kadmium i vatten,-1,2.00E-04,-6.00E-04,Vattendrag,1
SE625195-141220,WA87719053,461950,6249344,Station,Konduktivitet,-1,0.0036,-0.0672,Vattendrag,1
SE625195-141220,WA87719053,461950,6249344,Station,Oorganiskt kväve,0,0.167,-2.375,Vattendrag,1
SE625195-141220,WA87719053,461950,6249344,Station,Bly i vatten,0,0.4284,0.0017,Vattendrag,1
SE625195-141220,WA87719053,461950,6249344,Station,Lättillgänglig fosfor,-1,0.005,-0.25,Vattendrag,1
SE625195-141220,WA87719053,461950,6249344,Station,Kisel,1,7.00E-04,,Vattendrag,1
SE625195-141220,WA87719053,461950,6249344,Station,Sulfat,-1,1.00E-04,-0.0833,Vattendrag,1
SE625195-141220,WA87719053,461950,6249344,Station,Totalt organiskt kol,1,0.0014,0.2882,Vattendrag,1
SE625195-141220,WA87719053,461950,6249344,Station,Totalkväve,0,0.0908,7.5294,Vattendrag,1
SE625195-141220,WA87719053,461950,6249344,Station,Totalfosfor,0,0.5967,-0.0333,Vattendrag,1
SE625195-141220,WA87719053,461950,6249344,Station,Temperatur - vår,0,0.3495,-0.0312,Vattendrag,1
SE625195-141220,WA87719053,461950,6249344,Station,pH,-1,0.0013,-0.013,Vattendrag,1
SE639042-138349,WA78784216,423955,6381638,Station,Brunhet,0,0.433,0.0019,Vattendrag,1
