"VattenID","MS_CD","Stationskoordinat E/Y","Stationskoordinat N/X","Vattenkategori","VariabelID","Bedömningsår","Årsvärde","Standardfel","Trendvärde","Antal provtagningstillfällen","Andel regionala data"
"SE730224-165025","WA60567507",686975,7302110,"Station","MISA",2011,36.649,,27.005625110895306,1,0
"SE730224-165025","WA60567507",686975,7302110,"Station","MISA",2012,28.041,,27.00560786641277,1,0
"SE730224-165025","WA60567507",686975,7302110,"Station","MISA",2013,35.716,,27.005563988628527,1,0
"SE730224-165025","WA60567507",686975,7302110,"Station","MISA",2014,32.325,,27.005497120187623,1,0
"SE730224-165025","WA60567507",686975,7302110,"Station","MISA",2015,26.032,,27.00541219861571,1,0
"SE730224-165025","WA60567507",686975,7302110,"Station","MISA",2016,21.564,,27.0053181015054,1,0
"SE730224-165025","WA60567507",686975,7302110,"Station","MISA",2017,17.655,,27.005224008684046,1,0
"SE730224-165025","WA60567507",686975,7302110,"Station","MISA",2018,35.026,,27.005133509526367,1,0
"SE730224-165025","WA60567507",686975,7302110,"Station","MISA",2019,19.25,,27.005050897422503,1,0
"SE730224-165025","WA60567507",686975,7302110,"Station","MISA",2020,25.608,,27.004978033134073,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","ACID",2007,0.8,,1.0428567677979508,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","ACID",2008,1.2,,1.0428568134512932,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","ACID",2009,0.8,,1.0428568697003624,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","ACID",2010,1.2,,1.0428569353553623,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","ACID",2011,0.5,,1.0428570073784023,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","ACID",2012,1,,1.0428570834209663,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","ACID",2013,1.7,,1.042857156783372,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","ACID",2015,1.2,,1.042857275259909,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","ACID",2016,0.8,,1.042857317304903,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","ACID",2017,1.2,,1.0428573479209153,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","ACID",2018,0.9,,1.0428573653066007,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","ACID",2019,1.2,,1.0428573693903693,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","ACID",2020,1.3,,1.0428573583278957,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","ACID",2021,0.8,,1.0428573326016963,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2007,7.105,,6.853779764435219,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2008,7,,6.825868687835801,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2009,6.857,,6.797957527132133,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2010,6.538,,6.770046308029855,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2011,6.583,,6.742135060130255,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2012,7,,6.71422379873824,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2013,6.846,,6.68631253738691,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2014,6.143,,6.658401295957221,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2015,6.833,,6.630490106234804,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2016,6.417,,6.602578973029683,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2017,6.166999999999999,,6.574667911380231,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2018,7.385,,6.546756917293887,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2019,6.385,,6.518845983770646,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2020,6.153999999999999,,6.49093512864513,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","DJ",2007,14,,14.327294175325154,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","DJ",2008,14,,14.32287791682287,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","DJ",2009,15,,14.313145029400056,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","DJ",2010,15,,14.297295489383535,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","DJ",2011,15,,14.275478443582186,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","DJ",2012,15,,14.24872207654481,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","DJ",2013,14,,14.21944453885775,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","DJ",2014,13,,14.190649006047396,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","DJ",2015,14,,14.165354861329469,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","DJ",2016,14,,14.14488259624589,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","DJ",2017,13,,14.130405401078363,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","DJ",2018,14,,14.122277210654904,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","DJ",2019,15,,14.119898087587602,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","DJ",2020,14,,14.12227516714005,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","IPS",2007,20,,19.985633579756666,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","IPS",2008,19.9,,19.986665470926724,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","IPS",2009,20,,19.987697457710084,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","IPS",2010,20,,19.988729510582736,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","IPS",2011,20,,19.989761583968072,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","IPS",2012,20,,19.990793655685096,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","IPS",2013,20,,19.991825693850465,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","IPS",2015,20,,19.993889613527113,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","IPS",2016,20,,19.99492146489501,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","IPS",2017,20,,19.99595323407408,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","IPS",2018,20,,19.996984908505805,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","IPS",2019,20,,19.998016491223925,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","IPS",2020,20,,19.999047974190596,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","IPS",2021,20,,20.000079361103534,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","MISA",2007,12.293,,3.527467883046744,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","MISA",2008,0.01,,3.527463204931443,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","MISA",2009,1.476,,3.527457775516708,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","MISA",2010,1.244,,3.5274519124081354,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","MISA",2011,4.16,,3.5274458090666894,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","MISA",2012,0.007,,3.52743952773135,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","MISA",2013,1.498,,3.527433153198829,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","MISA",2014,11.076,,3.5274265313382993,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","MISA",2015,2.42,,3.5274195927996215,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","MISA",2016,8.773,,3.527412375083338,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","MISA",2017,0.036,,3.52740517401212,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","MISA",2018,6.366,,3.5273982658003424,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","MISA",2019,0.025,,3.527392029555323,1,0
"SE675032-135400","WA43483826",397801,6746724,"Station","MISA",2020,0,,3.527386765511051,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","ACID",2004,1.2,,1.3512089261991302,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","ACID",2005,1.25,,1.349914111701815,2,0
"SE706176-733260","WA62616626",733742,7060750,"Station","ACID",2006,2.3,,1.3556343663549493,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","ACID",2007,0.5,,1.368475938592854,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","ACID",2008,1.3,,1.3890939546479941,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","ACID",2009,1.1,,1.4179284165649695,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","ACID",2010,1.5,,1.4535214196371287,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","ACID",2011,1.2,,1.4948543940280592,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","ACID",2012,1.3,,1.539849769603741,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","ACID",2013,2,,1.5862722737125927,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","ACID",2014,1.5,,1.631379466575767,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","ACID",2015,1.6,,1.6727381258589349,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","ACID",2016,2.5,,1.7084939691053849,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","ACID",2017,2.2,,1.736059643319321,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","ACID",2018,1.3,,1.7555831661331898,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","ACID",2019,1.8,,1.7673302489153733,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","ACID",2020,1.8,,1.771661809048787,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2005,6.055999999999999,,5.952480481772386,2,0
"SE706176-733260","WA62616626",733742,7060750,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2006,5.875,,5.929638602902778,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2007,6.263,,5.907069458953237,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2008,5.895,,5.885436115158581,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2009,5.706,,5.866421135955564,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2010,5.667,,5.852102722249503,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2011,5.75,,5.843660254154764,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2012,5.6,,5.841596072225792,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2013,5.944,,5.845624668300035,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2014,6,,5.854659034075468,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2015,5.706,,5.867941691087456,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2016,5.875,,5.884995404879831,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2017,5.75,,5.90512755560193,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2018,6.294,,5.927095025833025,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2019,5.905,,5.949661264078296,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2020,6,,5.972490512771401,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","DJ",2005,12.5,,12.054500646806938,2,0
"SE706176-733260","WA62616626",733742,7060750,"Station","DJ",2006,12,,12.061629750303798,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","DJ",2007,12,,12.07454369226186,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","DJ",2008,11,,12.09386116920169,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","DJ",2009,11,,12.11971840210311,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","DJ",2010,12,,12.1510319931685,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","DJ",2011,13,,12.18505452818005,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","DJ",2012,13,,12.219094250117704,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","DJ",2013,12,,12.251104191362993,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","DJ",2014,12,,12.280325419152273,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","DJ",2015,13,,12.305486955845979,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","DJ",2016,12,,12.325537040425525,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","DJ",2017,13,,12.339596550207496,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","DJ",2018,13,,12.347131304442316,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","DJ",2019,12,,12.348079392359475,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","DJ",2020,12,,12.343304714060324,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","IPS",2004,20,,19.989752748878736,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","IPS",2005,19.95,,19.988460586299528,2,0
"SE706176-733260","WA62616626",733742,7060750,"Station","IPS",2006,20,,19.987168325359757,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","IPS",2007,20,,19.985875958255217,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","IPS",2008,20,,19.984583485633195,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","IPS",2009,20,,19.983290902173863,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","IPS",2010,20,,19.98199821636307,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","IPS",2011,20,,19.980705431695863,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","IPS",2012,20,,19.97941256269749,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","IPS",2013,19.9,,19.97811962550932,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","IPS",2014,20,,19.97682663620377,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","IPS",2015,20,,19.9755336050264,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","IPS",2016,20,,19.974240535280856,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","IPS",2017,20,,19.972947447017848,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","IPS",2018,20,,19.97165435508747,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","IPS",2019,20,,19.970361291493486,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","IPS",2020,19.8,,19.969068287023884,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","MISA",2005,21.242,,14.397917919123454,2,0
"SE706176-733260","WA62616626",733742,7060750,"Station","MISA",2006,19.44,,14.397912040851352,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","MISA",2007,8.561,,14.397905954231076,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","MISA",2008,11.505,,14.397899812355774,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","MISA",2009,13.182,,14.397893723616752,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","MISA",2010,13.08,,14.397887733473345,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","MISA",2011,10.069,,14.397881881317034,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","MISA",2012,17.112,,14.397876159080612,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","MISA",2013,24.524,,14.397870537156523,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","MISA",2014,10.546,,14.397865009997547,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","MISA",2015,12.573,,14.397859692152482,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","MISA",2016,10.016,,14.397854664189671,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","MISA",2017,10.222,,14.397849979180505,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","MISA",2018,21.248,,14.397845618834284,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","MISA",2019,15.508,,14.397841535312601,1,0
"SE706176-733260","WA62616626",733742,7060750,"Station","MISA",2020,11.538,,14.397837739126972,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","ACID",2004,1.2,,1.0890894781291565,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","ACID",2005,1.15,,1.0989090698179105,2,0
"SE631375-379389","WA50192169",382117,6314824,"Station","ACID",2006,0.9,,1.1087287057634476,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","ACID",2007,0.5,,1.118548391079179,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","ACID",2008,1.2,,1.12836812010972,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","ACID",2009,1.3,,1.1381878782144317,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","ACID",2010,1.4,,1.148007644947525,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","ACID",2011,1.3,,1.1578274094791994,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","ACID",2012,1,,1.167647164185974,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","ACID",2013,1.3,,1.177466906900809,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","ACID",2014,1.2,,1.1872866330748717,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","ACID",2015,1,,1.1971063383694682,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","ACID",2016,1.3,,1.206926021393581,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","ACID",2017,1.3,,1.2167456730977406,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","ACID",2018,1.3,,1.2265652902996707,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","ACID",2019,1.2,,1.2363848681761818,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","ACID",2020,1.3,,1.2462044069611398,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2004,6.6,,6.312384132249862,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2005,6.0375,,6.312620803573833,2,0
"SE631375-379389","WA50192169",382117,6314824,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2006,6.286,,6.312786842906932,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2007,6.455,,6.3128812460552375,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2008,5.938,,6.312908206500741,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2009,6.19,,6.312864578255955,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2010,6.81,,6.312748530154947,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2011,6.429,,6.312548597869017,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2012,6.455,,6.312268811059272,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2013,6.591,,6.311916219476349,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2014,6.812,,6.311501528384721,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2015,6.05,,6.3110489546083,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2016,6.333,,6.310585012823089,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2017,5.867,,6.310143337690376,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2018,6.15,,6.30974418962572,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2019,6.235,,6.30940776815068,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2020,6.059,,6.309141240614919,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","DJ",2004,13,,12.323518462906526,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","DJ",2005,10.5,,12.32352067458675,2,0
"SE631375-379389","WA50192169",382117,6314824,"Station","DJ",2006,12,,12.323523007642963,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","DJ",2007,12,,12.323525421357232,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","DJ",2008,10,,12.323527846146815,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","DJ",2009,13,,12.323530184838784,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","DJ",2010,13,,12.323532267976137,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","DJ",2011,13,,12.323533937168207,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","DJ",2012,13,,12.323535063224105,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","DJ",2013,15,,12.323535549532874,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","DJ",2014,15,,12.323535346356717,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","DJ",2015,11,,12.323534511508026,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","DJ",2016,13,,12.323533198285679,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","DJ",2017,11,,12.323531542085188,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","DJ",2018,10,,12.323529681888743,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","DJ",2019,13,,12.323527700083568,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","DJ",2020,12,,12.323525604411607,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","IPS",2004,20,,19.97986749208464,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","IPS",2005,20,,19.9809132858362,2,0
"SE631375-379389","WA50192169",382117,6314824,"Station","IPS",2006,19.8,,19.981959177223352,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","IPS",2007,20,,19.983005169978405,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","IPS",2008,20,,19.984051234351767,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","IPS",2009,20,,19.985097344068233,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","IPS",2010,20,,19.98614346878853,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","IPS",2011,20,,19.987189588892008,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","IPS",2012,20,,19.988235682856658,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","IPS",2013,20,,19.989281734694043,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","IPS",2014,20,,19.990327732018244,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","IPS",2015,20,,19.99137366104213,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","IPS",2016,20,,19.99241951696617,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","IPS",2017,20,,19.993465288637818,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","IPS",2018,20,,19.99451097571647,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","IPS",2019,20,,19.99555657117408,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","IPS",2020,20,,19.99660207567132,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","MISA",2004,2.818,,12.477598940114714,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","MISA",2005,10.4205,,12.477602865004089,2,0
"SE631375-379389","WA50192169",382117,6314824,"Station","MISA",2006,13.199,,12.477607277773302,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","MISA",2007,27.797,,12.477611360504827,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","MISA",2008,14.308,,12.477614439245558,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","MISA",2009,11.166,,12.477616706750485,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","MISA",2010,9.975,,12.477618550060905,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","MISA",2011,5.466,,12.477620340085732,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","MISA",2012,10.171,,12.477622188484153,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","MISA",2013,21.647,,12.47762379173393,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","MISA",2014,11.906,,12.477624804396074,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","MISA",2015,14.395,,12.47762521736819,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","MISA",2016,0.815,,12.477625247273798,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","MISA",2017,11.839,,12.477624919470621,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","MISA",2018,27.952,,12.477623830493194,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","MISA",2019,1.67,,12.477621470430684,1,0
"SE631375-379389","WA50192169",382117,6314824,"Station","MISA",2020,16.575,,12.477618050809626,1,0
"SE628975-133250","WA19412340",381855,6286186,"Station","ACID",2004,6.4,,6.792045222931811,1,0
"SE628975-133250","WA19412340",381855,6286186,"Station","ACID",2005,7.15,,6.790065504542985,2,0
"SE628975-133250","WA19412340",381855,6286186,"Station","ACID",2006,6.8,,6.786948459030841,1,0
"SE628975-133250","WA19412340",381855,6286186,"Station","ACID",2007,7.7,,6.782612758718568,1,0
"SE628975-133250","WA19412340",381855,6286186,"Station","ACID",2008,6.7,,6.777177247859013,1,0
"SE628975-133250","WA19412340",381855,6286186,"Station","ACID",2009,6.8,,6.770889617249335,1,0
"SE628975-133250","WA19412340",381855,6286186,"Station","ACID",2010,6.7,,6.764188647201985,1,0
"SE628975-133250","WA19412340",381855,6286186,"Station","ACID",2011,6.8,,6.757377011603966,1,0
"SE628975-133250","WA19412340",381855,6286186,"Station","ACID",2012,6.6,,6.750848092435754,1,0
"SE628975-133250","WA19412340",381855,6286186,"Station","ACID",2013,6.3,,6.7449331220734825,1,0
"SE628975-133250","WA19412340",381855,6286186,"Station","ACID",2014,6.6,,6.7398954717382065,1,0
"SE628975-133250","WA19412340",381855,6286186,"Station","ACID",2015,6.6,,6.7358962245164165,1,0
